transaction_id,merchant_id,customer_id,timestamp,amount,payment_method,device_id,ip_id,status
T00070710,M02254,C07557,2026-01-01 06:05:24,199.54,wallet,D06076,I05285,SUCCESS
T00008284,M00262,C02473,2026-01-01 06:05:38,71.95,card,D02172,I09439,SUCCESS
T00058263,M01846,C00059,2026-01-01 06:05:50,32.41,card,D09293,I06461,SUCCESS
T00037980,M01156,C09458,2026-01-01 06:06:53,401.66,card,D05280,I02658,SUCCESS
T00117480,M03907,C05174,2026-01-01 06:13:14,85.92,UPI,D07516,I07616,SUCCESS
T00146733,M04899,C05604,2026-01-01 06:13:29,153.26,UPI,D08423,I01470,REFUNDED
T00117062,M03903,C03592,2026-01-01 06:13:46,42.59,wallet,D02572,I07066,SUCCESS
T00058127,M01838,C05529,2026-01-01 06:14:17,38.18,UPI,D06232,I07416,SUCCESS
T00054349,M01701,C02325,2026-01-01 06:14:18,68.63,netbanking,D06934,I01955,SUCCESS
T00087264,M02898,C04818,2026-01-01 06:16:59,299.58,card,D07198,I05767,SUCCESS
T00043465,M01355,C06764,2026-01-01 06:19:38,482.37,card,D02595,I02186,SUCCESS
T00144260,M04804,C04166,2026-01-01 06:20:19,212.54,UPI,D05340,I08614,SUCCESS
T00020249,M00587,C03925,2026-01-01 06:21:28,34.91,card,D06599,I04930,SUCCESS
T00034642,M01048,C09553,2026-01-01 06:22:27,12.17,card,D07224,I00207,SUCCESS
T00109027,M03643,C07914,2026-01-01 06:24:36,254.49,wallet,D09912,I03460,SUCCESS
T00091727,M03044,C02761,2026-01-01 06:25:59,42.0,wallet,D06173,I09699,SUCCESS
T00083871,M02770,C02154,2026-01-01 06:26:19,61.78,netbanking,D04796,I04055,REFUNDED
T00054904,M01713,C05551,2026-01-01 06:26:47,100.76,card,D01706,I07876,SUCCESS
T00044849,M01390,C05015,2026-01-01 06:28:37,32.47,netbanking,D08354,I00204,SUCCESS
T00131622,M04364,C03530,2026-01-01 06:32:05,108.77,card,D08060,I00062,SUCCESS
T00036361,M01117,C09930,2026-01-01 06:32:32,30.68,netbanking,D04341,I04039,SUCCESS
T00095963,M03162,C01233,2026-01-01 06:34:11,52.89,UPI,D08276,I06549,SUCCESS
T00122569,M04031,C09859,2026-01-01 06:34:54,71.85,wallet,D05091,I04236,SUCCESS
T00108416,M03629,C02819,2026-01-01 06:36:33,128.75,UPI,D04460,I08923,SUCCESS
T00053318,M01645,C03411,2026-01-01 06:36:35,138.79,card,D08569,I09970,SUCCESS
T00044989,M01397,C00126,2026-01-01 06:37:22,57.82,UPI,D04629,I00962,SUCCESS
T00006204,M00197,C05959,2026-01-01 06:38:06,27.17,netbanking,D06602,I05552,SUCCESS
T00135087,M04462,C08694,2026-01-01 06:40:56,128.4,netbanking,D06309,I04317,SUCCESS
T00129163,M04266,C08512,2026-01-01 06:41:15,90.8,netbanking,D01296,I03647,SUCCESS
T00133113,M04414,C06620,2026-01-01 06:41:43,200.25,netbanking,D06412,I04127,SUCCESS
T00046171,M01424,C05083,2026-01-01 06:42:15,49.49,card,D07774,I08080,SUCCESS
T00040784,M01241,C04982,2026-01-01 06:42:30,10.76,UPI,D07713,I05032,SUCCESS
T00029489,M00862,C02019,2026-01-01 06:43:01,112.82,UPI,D06995,I04142,SUCCESS
T00136459,M04500,C01401,2026-01-01 06:43:01,82.14,card,D01454,I01166,SUCCESS
T00146664,M04898,C07523,2026-01-01 06:44:17,17.67,card,D04234,I00288,SUCCESS
T00045381,M01405,C06679,2026-01-01 06:45:52,49.55,card,D00455,I08681,SUCCESS
T00114925,M03835,C04703,2026-01-01 06:47:57,41.36,netbanking,D04406,I01841,SUCCESS
T00070637,M02252,C05479,2026-01-01 06:50:10,24.45,card,D07047,I03400,SUCCESS
T00132687,M04400,C01208,2026-01-01 06:52:32,181.41,card,D06255,I07901,SUCCESS
T00056538,M01771,C08625,2026-01-01 06:52:32,143.47,wallet,D04819,I03483,SUCCESS
T00038395,M01166,C02193,2026-01-01 06:53:24,169.08,card,D01191,I09179,SUCCESS
T00079870,M02625,C02546,2026-01-01 06:54:38,66.01,card,D05425,I05361,SUCCESS
T00045133,M01401,C09807,2026-01-01 06:55:55,49.19,UPI,D07818,I00349,SUCCESS
T00039234,M01196,C03514,2026-01-01 06:56:23,58.51,card,D01810,I01356,SUCCESS
T00008908,M00287,C08724,2026-01-01 06:56:27,166.76,card,D01818,I01563,SUCCESS
T00015301,M00487,C04648,2026-01-01 06:57:32,96.4,card,D09296,I08478,SUCCESS
T00030387,M00905,C01487,2026-01-01 06:57:35,146.4,card,D01086,I08690,SUCCESS
T00103217,M03423,C03596,2026-01-01 06:58:12,5.93,wallet,D05009,I04574,SUCCESS
T00037325,M01150,C08811,2026-01-01 07:00:13,39.83,netbanking,D05096,I03534,SUCCESS
T00055724,M01750,C08469,2026-01-01 07:00:24,210.3,netbanking,D03622,I05898,SUCCESS
T00053925,M01674,C05644,2026-01-01 07:02:11,49.71,UPI,D08119,I05566,SUCCESS
T00027574,M00785,C05415,2026-01-01 07:02:18,66.41,card,D00606,I03616,SUCCESS
T00118365,M03936,C09668,2026-01-01 07:03:32,20.2,card,D02427,I02692,SUCCESS
T00110611,M03693,C05881,2026-01-01 07:05:38,184.86,UPI,D07374,I03193,REFUNDED
T00110161,M03681,C06300,2026-01-01 07:05:47,376.85,netbanking,D09142,I03767,SUCCESS
T00049021,M01509,C01560,2026-01-01 07:06:21,393.65,UPI,D03690,I02895,SUCCESS
T00066904,M02116,C05759,2026-01-01 07:06:25,55.18,card,D02784,I01167,SUCCESS
T00003600,M00118,C01170,2026-01-01 07:07:09,115.87,UPI,D02609,I05662,SUCCESS
T00066026,M02082,C09389,2026-01-01 07:07:39,66.55,card,D09255,I06002,SUCCESS
T00002554,M00080,C00203,2026-01-01 07:09:01,125.64,netbanking,D02687,I09425,SUCCESS
T00104030,M03459,C06736,2026-01-01 07:09:43,118.13,card,D04672,I08191,SUCCESS
T00107099,M03595,C06259,2026-01-01 07:10:13,124.98,netbanking,D02536,I05174,SUCCESS
T00066271,M02090,C06843,2026-01-01 07:10:26,364.7,UPI,D04617,I00605,SUCCESS
T00138039,M04551,C06297,2026-01-01 07:11:27,12.96,wallet,D00022,I00383,SUCCESS
T00035855,M01088,C05146,2026-01-01 07:11:45,145.31,UPI,D08339,I00082,SUCCESS
T00059933,M01878,C03954,2026-01-01 07:12:10,131.17,UPI,D09396,I09377,SUCCESS
T00105715,M03527,C02536,2026-01-01 07:13:22,53.67,card,D03299,I08710,SUCCESS
T00127328,M04206,C02150,2026-01-01 07:13:23,25.42,card,D06880,I05984,SUCCESS
T00102316,M03387,C00104,2026-01-01 07:15:38,60.73,card,D05502,I06376,SUCCESS
T00042451,M01308,C04964,2026-01-01 07:15:50,56.78,card,D06507,I04100,SUCCESS
T00092655,M03080,C00096,2026-01-01 07:16:56,129.77,UPI,D04628,I03318,SUCCESS
T00144913,M04830,C04325,2026-01-01 07:18:42,114.01,UPI,D06324,I01725,SUCCESS
T00057836,M01822,C08237,2026-01-01 07:22:02,50.26,card,D03890,I07517,SUCCESS
T00146564,M04894,C08615,2026-01-01 07:24:28,103.15,UPI,D01511,I09185,SUCCESS
T00082230,M02713,C03187,2026-01-01 07:27:17,15.15,UPI,D08506,I09778,SUCCESS
T00025339,M00752,C05299,2026-01-01 07:27:45,50.64,UPI,D09984,I07009,SUCCESS
T00002449,M00074,C02086,2026-01-01 07:27:56,137.16,UPI,D07413,I01068,REFUNDED
T00128390,M04232,C03936,2026-01-01 07:28:05,121.77,wallet,D02114,I01099,SUCCESS
T00080397,M02646,C06725,2026-01-01 07:30:31,62.01,netbanking,D07300,I07916,SUCCESS
T00068353,M02161,C07501,2026-01-01 07:33:00,67.81,netbanking,D05674,I06863,SUCCESS
T00138778,M04569,C09792,2026-01-01 07:33:17,30.64,UPI,D06701,I05374,SUCCESS
T00022034,M00637,C04718,2026-01-01 07:33:59,37.86,UPI,D07609,I03143,SUCCESS
T00072918,M02342,C04908,2026-01-01 07:35:08,84.33,wallet,D05942,I01223,SUCCESS
T00109692,M03668,C06844,2026-01-01 07:35:17,57.52,card,D09185,I05409,SUCCESS
T00141461,M04680,C02816,2026-01-01 07:35:28,131.91,wallet,D05981,I00710,SUCCESS
T00126929,M04193,C04561,2026-01-01 07:36:19,452.73,card,D05003,I01035,SUCCESS
T00025867,M00767,C04313,2026-01-01 07:36:55,422.54,card,D05969,I09982,SUCCESS
T00034190,M01038,C06317,2026-01-01 07:37:10,114.11,UPI,D01918,I06123,SUCCESS
T00004083,M00132,C03710,2026-01-01 07:37:47,327.69,card,D00786,I06073,SUCCESS
T00088913,M02962,C00143,2026-01-01 07:39:27,21.8,netbanking,D01579,I07775,SUCCESS
T00028146,M00810,C00421,2026-01-01 07:40:46,57.92,wallet,D05733,I02422,SUCCESS
T00138686,M04568,C09104,2026-01-01 07:42:09,137.61,UPI,D07611,I02638,SUCCESS
T00054847,M01711,C08024,2026-01-01 07:42:46,51.01,card,D05823,I08287,SUCCESS
T00096686,M03178,C09230,2026-01-01 07:43:23,64.07,netbanking,D04636,I00521,SUCCESS
T00076674,M02498,C06305,2026-01-01 07:43:47,63.09,card,D09643,I06948,SUCCESS
T00101281,M03362,C09671,2026-01-01 07:45:28,193.15,wallet,D01806,I02533,SUCCESS
T00020268,M00588,C06633,2026-01-01 07:48:09,211.63,wallet,D06585,I02763,SUCCESS
T00059211,M01859,C00064,2026-01-01 07:48:27,110.51,UPI,D00375,I02184,REFUNDED
T00069094,M02195,C07321,2026-01-01 07:48:39,109.63,UPI,D06886,I00208,SUCCESS
T00048951,M01509,C09178,2026-01-01 07:48:51,71.14,card,D03690,I02895,SUCCESS
T00053865,M01672,C03205,2026-01-01 07:49:11,127.35,card,D07416,I06418,SUCCESS
T00113719,M03788,C03890,2026-01-01 07:52:13,169.83,UPI,D04062,I00690,SUCCESS
T00135009,M04460,C02738,2026-01-01 07:52:58,113.79,UPI,D00921,I09219,SUCCESS
T00143493,M04776,C06878,2026-01-01 07:53:36,220.58,UPI,D06941,I07906,SUCCESS
T00065464,M02077,C03513,2026-01-01 07:53:39,192.89,UPI,D00050,I06562,SUCCESS
T00004035,M00132,C05030,2026-01-01 07:53:41,35.47,card,D00786,I06073,SUCCESS
T00114174,M03807,C00820,2026-01-01 07:54:58,34.88,card,D04242,I08030,SUCCESS
T00071423,M02278,C07883,2026-01-01 07:55:18,32.57,netbanking,D08800,I05373,SUCCESS
T00146146,M04878,C04071,2026-01-01 07:57:29,64.3,wallet,D04383,I03228,FAILED
T00085410,M02822,C02194,2026-01-01 07:57:48,227.63,UPI,D00472,I01667,SUCCESS
T00012381,M00394,C04428,2026-01-01 08:00:00,49.71,wallet,D08221,I06837,SUCCESS
T00026729,M00785,C09144,2026-01-01 08:00:03,136.39,UPI,D00606,I03616,SUCCESS
T00019212,M00567,C08023,2026-01-01 08:00:37,233.91,UPI,D09231,I05199,REFUNDED
T00114794,M03832,C07744,2026-01-01 08:00:42,32.76,netbanking,D04557,I05931,SUCCESS
T00022063,M00637,C01313,2026-01-01 08:02:23,22.82,UPI,D07609,I03143,SUCCESS
T00130262,M04292,C03582,2026-01-01 08:04:46,34.04,wallet,D03142,I09470,SUCCESS
T00031555,M00946,C03074,2026-01-01 08:04:57,95.26,UPI,D03528,I01364,REFUNDED
T00118426,M03939,C06784,2026-01-01 08:07:21,36.17,netbanking,D02605,I05333,SUCCESS
T00105570,M03522,C06037,2026-01-01 08:08:58,17.95,netbanking,D07602,I04928,SUCCESS
T00068510,M02167,C01688,2026-01-01 08:09:36,75.74,UPI,D08274,I08124,SUCCESS
T00120024,M03995,C05965,2026-01-01 08:10:14,24.06,netbanking,D01728,I02349,SUCCESS
T00122513,M04029,C09405,2026-01-01 08:12:08,185.65,UPI,D08312,I04305,SUCCESS
T00130763,M04325,C00129,2026-01-01 08:12:27,37.81,card,D04603,I03865,SUCCESS
T00058359,M01848,C01135,2026-01-01 08:13:09,10.83,UPI,D03286,I05719,FAILED
T00110413,M03688,C06942,2026-01-01 08:15:34,84.26,card,D05601,I04563,SUCCESS
T00142458,M04734,C06758,2026-01-01 08:15:57,319.26,netbanking,D00605,I05550,SUCCESS
T00017737,M00535,C03098,2026-01-01 08:17:32,64.22,netbanking,D06478,I01380,SUCCESS
T00097271,M03191,C08149,2026-01-01 08:17:39,57.71,wallet,D02413,I01371,SUCCESS
T00145888,M04875,C05095,2026-01-01 08:19:56,118.23,wallet,D02922,I05481,SUCCESS
T00130998,M04338,C09117,2026-01-01 08:21:17,87.41,card,D09825,I09730,FAILED
T00125897,M04158,C01307,2026-01-01 08:21:17,19.97,card,D06368,I07622,SUCCESS
T00134809,M04456,C07411,2026-01-01 08:24:06,192.96,card,D06541,I07231,SUCCESS
T00135080,M04461,C02310,2026-01-01 08:25:36,57.36,card,D04362,I05277,SUCCESS
T00012768,M00410,C01134,2026-01-01 08:25:55,41.65,card,D02337,I07419,SUCCESS
T00107431,M03599,C03044,2026-01-01 08:28:06,234.63,wallet,D01258,I08629,SUCCESS
T00042116,M01297,C01252,2026-01-01 08:28:35,117.96,card,D02837,I00537,SUCCESS
T00045677,M01406,C09717,2026-01-01 08:29:08,50.01,UPI,D04641,I08155,SUCCESS
T00043417,M01352,C08048,2026-01-01 08:29:43,35.0,card,D03182,I08033,SUCCESS
T00076400,M02487,C07717,2026-01-01 08:30:24,94.99,netbanking,D08933,I05396,SUCCESS
T00020785,M00606,C03562,2026-01-01 08:31:13,53.23,card,D00226,I04819,SUCCESS
T00010628,M00343,C00861,2026-01-01 08:31:15,24.65,UPI,D01892,I01288,SUCCESS
T00118983,M03957,C07612,2026-01-01 08:32:40,66.33,card,D05459,I03326,REFUNDED
T00053887,M01673,C07884,2026-01-01 08:35:10,73.79,card,D06307,I07861,SUCCESS
T00102423,M03388,C03303,2026-01-01 08:35:35,30.9,UPI,D06743,I03813,SUCCESS
T00101970,M03378,C07585,2026-01-01 08:36:56,72.34,card,D08169,I09420,REFUNDED
T00015496,M00491,C06171,2026-01-01 08:37:04,118.24,card,D03006,I01284,SUCCESS
T00120106,M03998,C02381,2026-01-01 08:38:19,107.7,UPI,D04856,I01583,SUCCESS
T00085121,M02813,C05695,2026-01-01 08:39:03,47.25,UPI,D05769,I06464,REFUNDED
T00008492,M00276,C09609,2026-01-01 08:39:23,34.42,UPI,D03869,I01408,SUCCESS
T00142636,M04741,C06931,2026-01-01 08:39:37,77.58,wallet,D05027,I04391,SUCCESS
T00135019,M04460,C06544,2026-01-01 08:39:40,34.63,UPI,D00921,I09219,SUCCESS
T00110075,M03680,C00127,2026-01-01 08:42:10,27.25,UPI,D04627,I02855,SUCCESS
T00041721,M01283,C07068,2026-01-01 08:42:17,503.66,card,D09289,I02927,SUCCESS
T00006302,M00199,C06462,2026-01-01 08:43:57,43.06,UPI,D07773,I06926,SUCCESS
T00030423,M00906,C05468,2026-01-01 08:47:22,104.42,wallet,D02917,I07437,REFUNDED
T00141564,M04686,C02366,2026-01-01 08:47:46,53.24,netbanking,D08977,I02670,SUCCESS
T00102558,M03391,C08971,2026-01-01 08:48:01,59.26,netbanking,D04647,I09791,SUCCESS
T00045328,M01405,C09192,2026-01-01 08:50:06,139.22,card,D00455,I08681,SUCCESS
T00132155,M04388,C08171,2026-01-01 08:50:20,34.68,card,D08808,I07661,SUCCESS
T00084297,M02786,C00383,2026-01-01 08:50:23,102.94,netbanking,D06979,I09821,SUCCESS
T00004513,M00139,C05242,2026-01-01 08:51:31,601.55,UPI,D05431,I07863,SUCCESS
T00120915,M04007,C06755,2026-01-01 08:51:49,109.54,card,D05605,I00510,SUCCESS
T00062777,M02009,C06421,2026-01-01 08:53:32,20.66,card,D08632,I02433,SUCCESS
T00003037,M00092,C06463,2026-01-01 08:55:51,30.78,card,D02176,I02652,SUCCESS
T00051014,M01570,C09800,2026-01-01 08:59:18,45.98,netbanking,D09716,I05865,SUCCESS
T00045286,M01405,C09446,2026-01-01 08:59:56,33.98,netbanking,D00455,I08681,SUCCESS
T00000728,M00021,C02977,2026-01-01 09:00:22,103.34,card,D05825,I00755,REFUNDED
T00097655,M03210,C08765,2026-01-01 09:02:15,75.23,card,D00422,I02407,SUCCESS
T00147010,M04916,C05766,2026-01-01 09:03:14,105.05,card,D04234,I04730,SUCCESS
T00036958,M01137,C08623,2026-01-01 09:03:20,40.41,card,D05227,I05567,SUCCESS
T00044982,M01397,C08377,2026-01-01 09:04:50,71.09,UPI,D04629,I00962,SUCCESS
T00078906,M02588,C01042,2026-01-01 09:06:47,60.1,card,D00895,I03430,SUCCESS
T00041687,M01283,C08844,2026-01-01 09:06:47,89.72,UPI,D09289,I02927,SUCCESS
T00133923,M04434,C05575,2026-01-01 09:06:56,91.03,UPI,D01432,I01620,SUCCESS
T00097035,M03188,C03473,2026-01-01 09:08:07,290.34,UPI,D03304,I02363,SUCCESS
T00100339,M03322,C05826,2026-01-01 09:08:42,21.76,wallet,D09931,I05125,SUCCESS
T00046789,M01458,C04623,2026-01-01 09:10:38,105.4,netbanking,D01459,I05235,SUCCESS
T00139903,M04619,C03454,2026-01-01 09:11:20,148.99,UPI,D04120,I06784,SUCCESS
T00023678,M00692,C02613,2026-01-01 09:13:15,46.51,UPI,D05992,I05126,SUCCESS
T00075374,M02443,C09587,2026-01-01 09:16:53,169.4,card,D05284,I07463,SUCCESS
T00054741,M01711,C09169,2026-01-01 09:16:54,51.93,card,D05823,I08287,SUCCESS
T00110432,M03688,C01272,2026-01-01 09:17:44,40.25,UPI,D05601,I04563,SUCCESS
T00084102,M02776,C03109,2026-01-01 09:17:51,69.92,netbanking,D04000,I07208,SUCCESS
T00128788,M04247,C08976,2026-01-01 09:19:44,294.28,UPI,D02431,I09001,SUCCESS
T00004619,M00149,C00414,2026-01-01 09:20:28,71.83,card,D05734,I05509,SUCCESS
T00093320,M03090,C09065,2026-01-01 09:22:51,77.09,UPI,D07884,I08965,SUCCESS
T00148933,M04972,C09941,2026-01-01 09:23:23,122.28,UPI,D08989,I02388,SUCCESS
T00091678,M03044,C07118,2026-01-01 09:25:06,45.99,wallet,D06173,I09699,SUCCESS
T00013058,M00421,C03562,2026-01-01 09:25:19,45.2,card,D07008,I00854,SUCCESS
T00075628,M02458,C03886,2026-01-01 09:25:36,64.92,card,D00173,I03291,SUCCESS
T00059472,M01860,C04226,2026-01-01 09:25:37,28.95,netbanking,D05934,I04215,SUCCESS
T00021178,M00626,C03881,2026-01-01 09:27:23,176.09,wallet,D07769,I04845,SUCCESS
T00012193,M00391,C03664,2026-01-01 09:29:05,222.11,UPI,D00524,I00767,SUCCESS
T00004427,M00134,C01657,2026-01-01 09:30:22,60.39,card,D02468,I06835,SUCCESS
T00054880,M01713,C07785,2026-01-01 09:31:28,33.28,card,D01706,I07876,SUCCESS
T00149954,M04998,C05319,2026-01-01 09:32:48,167.06,UPI,D01831,I06430,SUCCESS
T00097099,M03191,C02271,2026-01-01 09:34:02,194.99,card,D02413,I01371,SUCCESS
T00068805,M02179,C05406,2026-01-01 09:34:18,131.28,netbanking,D07624,I08545,SUCCESS
T00120091,M03997,C00850,2026-01-01 09:35:26,185.8,UPI,D02960,I06706,SUCCESS
T00143270,M04769,C04936,2026-01-01 09:36:47,102.87,card,D08505,I04398,SUCCESS
T00041120,M01249,C09123,2026-01-01 09:38:14,67.38,netbanking,D07010,I05426,SUCCESS
T00147395,M04932,C08607,2026-01-01 09:38:32,185.3,wallet,D06689,I03602,SUCCESS
T00013225,M00426,C06160,2026-01-01 09:39:36,119.99,UPI,D00850,I03319,SUCCESS
T00142538,M04737,C05868,2026-01-01 09:41:01,56.25,wallet,D08988,I04201,SUCCESS
T00022583,M00653,C03667,2026-01-01 09:43:13,144.85,UPI,D07100,I08415,SUCCESS
T00068178,M02154,C06568,2026-01-01 09:43:19,69.49,netbanking,D08363,I06888,SUCCESS
T00045444,M01405,C02277,2026-01-01 09:43:45,73.21,wallet,D00455,I08681,SUCCESS
T00038192,M01156,C03810,2026-01-01 09:43:50,41.93,UPI,D05280,I02658,SUCCESS
T00129521,M04276,C06428,2026-01-01 09:44:57,32.14,netbanking,D01354,I04661,SUCCESS
T00142335,M04731,C00911,2026-01-01 09:45:35,12.46,UPI,D02919,I01807,SUCCESS
T00106167,M03546,C08259,2026-01-01 09:46:07,219.6,UPI,D06579,I00170,SUCCESS
T00040153,M01218,C09075,2026-01-01 09:46:42,110.55,card,D08338,I06064,SUCCESS
T00138391,M04559,C02320,2026-01-01 09:49:57,312.99,UPI,D09793,I04642,SUCCESS
T00052143,M01617,C02318,2026-01-01 09:50:09,142.13,card,D01493,I04907,SUCCESS
T00018790,M00549,C03498,2026-01-01 09:51:35,49.96,card,D09137,I02795,SUCCESS
T00125627,M04152,C04024,2026-01-01 09:53:42,41.46,netbanking,D08784,I09793,SUCCESS
T00103648,M03445,C07907,2026-01-01 09:53:44,90.96,netbanking,D08667,I01733,SUCCESS
T00081374,M02669,C02395,2026-01-01 09:53:54,227.94,netbanking,D03560,I07785,SUCCESS
T00092689,M03082,C05395,2026-01-01 09:54:15,110.5,card,D06523,I00929,REFUNDED
T00031508,M00943,C04261,2026-01-01 09:54:38,229.48,wallet,D08402,I03142,SUCCESS
T00041563,M01271,C00237,2026-01-01 09:54:55,117.24,netbanking,D02280,I04168,SUCCESS
T00139907,M04619,C00089,2026-01-01 09:54:56,91.94,UPI,D04120,I06784,REFUNDED
T00023492,M00681,C08392,2026-01-01 09:56:35,77.41,wallet,D08364,I01588,SUCCESS
T00062966,M02016,C04216,2026-01-01 09:56:51,166.17,card,D09086,I01994,SUCCESS
T00103673,M03448,C00864,2026-01-01 09:57:03,96.4,card,D04218,I07107,SUCCESS
T00043338,M01346,C04127,2026-01-01 09:57:49,110.6,UPI,D05962,I06739,REFUNDED
T00027106,M00785,C04166,2026-01-01 09:58:58,367.52,wallet,D00606,I03616,SUCCESS
T00131575,M04360,C08115,2026-01-01 09:59:19,99.22,wallet,D07131,I09816,SUCCESS
T00149248,M04982,C07096,2026-01-01 09:59:36,121.3,UPI,D06001,I00098,REFUNDED
T00000575,M00021,C07583,2026-01-01 10:01:34,83.09,card,D05825,I00755,SUCCESS
T00124400,M04101,C01723,2026-01-01 10:03:10,88.88,wallet,D09580,I00742,SUCCESS
T00021862,M00637,C01703,2026-01-01 10:03:16,157.74,wallet,D07609,I03143,SUCCESS
T00116318,M03885,C07642,2026-01-01 10:04:30,128.69,netbanking,D07470,I08574,SUCCESS
T00147413,M04932,C07422,2026-01-01 10:06:39,35.81,card,D06689,I03602,SUCCESS
T00014804,M00467,C09454,2026-01-01 10:10:04,77.66,card,D03203,I01756,SUCCESS
T00128559,M04235,C09650,2026-01-01 10:11:45,33.68,card,D07825,I02498,SUCCESS
T00026906,M00785,C01091,2026-01-01 10:11:55,1359.6,card,D00606,I03616,REFUNDED
T00085820,M02845,C09502,2026-01-01 10:13:05,69.2,card,D08604,I01959,SUCCESS
T00027190,M00785,C05485,2026-01-01 10:13:14,64.12,UPI,D00606,I03616,SUCCESS
T00060646,M01912,C02132,2026-01-01 10:13:37,258.58,card,D01248,I03488,SUCCESS
T00104776,M03490,C00399,2026-01-01 10:13:59,13.11,UPI,D09869,I07460,SUCCESS
T00097037,M03188,C02891,2026-01-01 10:14:34,186.02,card,D03304,I02363,SUCCESS
T00000423,M00016,C04777,2026-01-01 10:14:49,28.95,UPI,D01780,I07105,SUCCESS
T00002803,M00087,C06914,2026-01-01 10:16:09,161.52,netbanking,D03028,I09558,SUCCESS
T00012621,M00400,C08981,2026-01-01 10:16:17,80.52,netbanking,D00019,I03214,SUCCESS
T00146292,M04886,C08240,2026-01-01 10:16:18,116.18,card,D03209,I00156,SUCCESS
T00149211,M04980,C05372,2026-01-01 10:20:00,114.96,netbanking,D01609,I06591,SUCCESS
T00038553,M01171,C08100,2026-01-01 10:20:18,137.21,netbanking,D04382,I08418,SUCCESS
T00007316,M00224,C06700,2026-01-01 10:20:20,48.43,wallet,D01630,I06957,SUCCESS
T00086573,M02873,C02869,2026-01-01 10:22:43,75.68,UPI,D04790,I05919,SUCCESS
T00052405,M01623,C09179,2026-01-01 10:22:44,104.04,card,D02664,I00286,SUCCESS
T00067920,M02141,C04352,2026-01-01 10:24:02,68.49,netbanking,D04314,I09820,SUCCESS
T00072346,M02305,C01914,2026-01-01 10:28:55,192.87,card,D05691,I02663,SUCCESS
T00093452,M03090,C04670,2026-01-01 10:31:00,30.57,UPI,D07884,I08965,SUCCESS
T00021716,M00637,C05139,2026-01-01 10:31:52,181.77,wallet,D07609,I03143,SUCCESS
T00137138,M04517,C03429,2026-01-01 10:32:57,55.68,card,D05850,I07605,SUCCESS
T00110104,M03681,C05340,2026-01-01 10:35:01,67.66,card,D09142,I03767,SUCCESS
T00108656,M03637,C06235,2026-01-01 10:35:52,132.49,card,D05342,I07339,SUCCESS
T00073331,M02351,C02302,2026-01-01 10:36:03,80.04,netbanking,D05597,I02935,SUCCESS
T00032204,M00965,C07672,2026-01-01 10:36:31,43.29,UPI,D07526,I08448,SUCCESS
T00058992,M01856,C03192,2026-01-01 10:36:59,21.68,UPI,D07532,I09567,SUCCESS
T00017453,M00531,C08249,2026-01-01 10:37:28,98.77,netbanking,D05459,I05146,REFUNDED
T00140451,M04650,C08736,2026-01-01 10:38:58,34.64,netbanking,D06770,I06837,SUCCESS
T00096963,M03185,C07772,2026-01-01 10:39:01,53.55,netbanking,D03212,I06225,REFUNDED
T00128950,M04258,C02608,2026-01-01 10:40:46,38.32,wallet,D05895,I00343,SUCCESS
T00091147,M03027,C06458,2026-01-01 10:41:20,65.32,UPI,D02029,I00565,SUCCESS
T00060919,M01922,C04480,2026-01-01 10:42:31,114.37,netbanking,D00367,I02665,SUCCESS
T00054443,M01706,C00040,2026-01-01 10:43:09,517.75,card,D09639,I07737,SUCCESS
T00062804,M02009,C05271,2026-01-01 10:44:00,42.36,UPI,D08632,I02433,SUCCESS
T00044585,M01390,C03690,2026-01-01 10:44:01,108.33,card,D08354,I00204,REFUNDED
T00024685,M00727,C02419,2026-01-01 10:44:17,139.29,netbanking,D00432,I08166,SUCCESS
T00077726,M02541,C05262,2026-01-01 10:44:49,54.01,UPI,D07878,I06851,SUCCESS
T00086235,M02868,C02826,2026-01-01 10:46:41,19.56,card,D05173,I06587,SUCCESS
T00032946,M00989,C09625,2026-01-01 10:47:01,8.4,card,D01287,I06782,SUCCESS
T00001411,M00047,C07008,2026-01-01 10:48:04,122.31,netbanking,D03905,I02424,SUCCESS
T00002709,M00085,C06823,2026-01-01 10:48:24,64.63,card,D02213,I06995,SUCCESS
T00021794,M00637,C04909,2026-01-01 10:48:27,27.63,UPI,D07609,I03143,SUCCESS
T00081338,M02669,C03417,2026-01-01 10:48:38,56.22,netbanking,D03560,I07785,SUCCESS
T00013001,M00420,C09465,2026-01-01 10:48:39,25.56,card,D06161,I00724,SUCCESS
T00106092,M03539,C00597,2026-01-01 10:50:00,47.36,card,D07670,I05916,SUCCESS
T00109667,M03668,C05183,2026-01-01 10:50:16,131.5,card,D09185,I05409,SUCCESS
T00027566,M00785,C06737,2026-01-01 10:50:20,88.04,wallet,D00606,I03616,SUCCESS
T00017077,M00523,C03531,2026-01-01 10:50:38,130.28,wallet,D05370,I05680,SUCCESS
T00136291,M04498,C01250,2026-01-01 10:50:43,490.89,UPI,D09164,I09372,SUCCESS
T00055098,M01729,C03698,2026-01-01 10:51:07,78.23,card,D04376,I05464,SUCCESS
T00000789,M00023,C06041,2026-01-01 10:51:17,81.85,netbanking,D06594,I02619,SUCCESS
