merchant_id,entity_type,entity_id,start_time,end_time
M00200,ip,I06133,2026-01-01 00:00:00,2026-04-01
M00200,device,D03577,2026-01-01 00:00:00,2026-04-01
M00201,ip,I04990,2026-01-01 00:00:00,2026-04-01
M00201,device,D06738,2026-01-01 00:00:00,2026-04-01
M00202,ip,I07540,2026-01-01 00:00:00,2026-04-01
M00202,device,D07762,2026-01-01 00:00:00,2026-01-21
M00202,device,D08191,2026-01-21 00:00:00,2026-04-01
M00203,ip,I02655,2026-01-01 00:00:00,2026-04-01
M00203,device,D00581,2026-01-01 00:00:00,2026-04-01
M00204,ip,I02245,2026-01-01 00:00:00,2026-01-28
M00204,device,D00433,2026-01-01 00:00:00,2026-01-22
M00204,device,D01802,2026-01-22 00:00:00,2026-04-01
M00205,ip,I06371,2026-01-01 00:00:00,2026-04-01
M00205,device,D02231,2026-01-01 00:00:00,2026-04-01
M00206,ip,I06544,2026-01-01 00:00:00,2026-01-28
M00206,device,D06555,2026-01-01 00:00:00,2026-04-01
M00207,ip,I01963,2026-02-06 00:00:00,2026-04-01
M00207,device,D05246,2026-02-06 00:00:00,2026-04-01
M00208,ip,I01400,2026-01-01 00:00:00,2026-04-01
M00208,device,D03194,2026-01-01 00:00:00,2026-04-01
M00209,ip,I04261,2026-01-29 00:00:00,2026-03-06
M00209,device,D01105,2026-01-29 00:00:00,2026-04-01
M00210,ip,I03295,2026-01-01 00:00:00,2026-04-01
M00210,device,D00970,2026-01-01 00:00:00,2026-01-08
M00210,device,D05866,2026-01-08 00:00:00,2026-04-01
M00211,ip,I09695,2026-01-01 00:00:00,2026-04-01
M00211,device,D01260,2026-01-01 00:00:00,2026-02-18
M00211,device,D08260,2026-02-18 00:00:00,2026-04-01
M00212,ip,I03097,2026-01-01 00:00:00,2026-02-03
M00212,device,D01183,2026-01-01 00:00:00,2026-04-01
M00213,ip,I03568,2026-01-01 00:00:00,2026-04-01
M00213,device,D03521,2026-01-01 00:00:00,2026-04-01
M00214,ip,I03749,2026-01-01 00:00:00,2026-04-01
M00214,device,D07076,2026-01-01 00:00:00,2026-01-25
M00214,device,D08955,2026-01-25 00:00:00,2026-04-01
M00215,ip,I08829,2026-01-01 00:00:00,2026-04-01
M00215,device,D04139,2026-01-01 00:00:00,2026-03-22
M00215,device,D06728,2026-03-22 00:00:00,2026-04-01
M00216,ip,I00755,2026-01-01 00:00:00,2026-04-01
M00216,device,D07180,2026-01-01 00:00:00,2026-04-01
M00217,ip,I04817,2026-01-01 00:00:00,2026-04-01
M00217,device,D03517,2026-01-01 00:00:00,2026-03-17
M00217,device,D05935,2026-03-17 00:00:00,2026-04-01
M00218,ip,I03057,2026-01-01 00:00:00,2026-04-01
M00218,device,D09570,2026-01-01 00:00:00,2026-04-01
M00219,ip,I00212,2026-01-01 00:00:00,2026-01-27
M00219,device,D09963,2026-01-01 00:00:00,2026-03-22
M00219,device,D07961,2026-03-22 00:00:00,2026-04-01
M00220,ip,I04210,2026-01-01 00:00:00,2026-02-11
M00220,device,D09282,2026-01-01 00:00:00,2026-04-01
M00221,ip,I01833,2026-01-01 00:00:00,2026-04-01
M00221,device,D01094,2026-01-01 00:00:00,2026-04-01
M00222,ip,I09818,2026-01-01 00:00:00,2026-04-01
M00222,device,D00857,2026-01-01 00:00:00,2026-04-01
M00223,ip,I08790,2026-01-01 00:00:00,2026-04-01
M00223,device,D09982,2026-01-01 00:00:00,2026-04-01
M00224,ip,I06957,2026-01-01 00:00:00,2026-04-01
M00224,device,D01630,2026-01-01 00:00:00,2026-01-26
M00224,device,D05709,2026-01-26 00:00:00,2026-04-01
M00225,ip,I01270,2026-02-22 00:00:00,2026-04-01
M00225,device,D05690,2026-02-22 00:00:00,2026-03-14
M00225,device,D07508,2026-03-14 00:00:00,2026-04-01
M00226,ip,I06101,2026-03-03 00:00:00,2026-04-01
M00226,device,D00881,2026-03-03 00:00:00,2026-04-01
M00227,ip,I06835,2026-01-01 00:00:00,2026-04-01
M00227,device,D04257,2026-01-01 00:00:00,2026-02-01
M00227,device,D06344,2026-02-01 00:00:00,2026-04-01
M00228,ip,I07391,2026-01-01 00:00:00,2026-04-01
M00228,device,D06731,2026-01-01 00:00:00,2026-04-01
M00229,ip,I00468,2026-01-01 00:00:00,2026-04-01
M00229,device,D07980,2026-01-01 00:00:00,2026-04-01
M00230,ip,I04497,2026-01-01 00:00:00,2026-04-01
M00230,device,D02858,2026-01-01 00:00:00,2026-04-01
M00231,ip,I01195,2026-01-01 00:00:00,2026-04-01
M00231,device,D09441,2026-01-01 00:00:00,2026-03-19
M00231,device,D09461,2026-03-19 00:00:00,2026-04-01
M00232,ip,I08953,2026-01-01 00:00:00,2026-04-01
M00232,device,D07755,2026-01-01 00:00:00,2026-02-22
M00232,device,D05194,2026-02-22 00:00:00,2026-04-01
M00233,ip,I07357,2026-01-01 00:00:00,2026-04-01
M00233,device,D00350,2026-01-01 00:00:00,2026-04-01
M00234,ip,I08553,2026-01-01 00:00:00,2026-04-01
M00234,device,D09332,2026-01-01 00:00:00,2026-04-01
M00235,ip,I04721,2026-01-11 00:00:00,2026-04-01
M00235,device,D05087,2026-01-11 00:00:00,2026-02-12
M00235,device,D05410,2026-02-12 00:00:00,2026-04-01
M00236,ip,I08508,2026-01-01 00:00:00,2026-04-01
M00236,device,D08026,2026-01-01 00:00:00,2026-02-07
M00236,device,D05535,2026-02-07 00:00:00,2026-04-01
M00237,ip,I09678,2026-01-01 00:00:00,2026-04-01
M00237,device,D03547,2026-01-01 00:00:00,2026-04-01
M00238,ip,I06338,2026-01-01 00:00:00,2026-04-01
M00238,device,D07021,2026-01-01 00:00:00,2026-04-01
M00239,ip,I06726,2026-01-01 00:00:00,2026-04-01
M00239,device,D03779,2026-01-01 00:00:00,2026-04-01
M00240,ip,I08436,2026-01-01 00:00:00,2026-04-01
M00240,device,D06511,2026-01-01 00:00:00,2026-04-01
M00241,ip,I04076,2026-01-01 00:00:00,2026-04-01
M00241,device,D05753,2026-01-01 00:00:00,2026-04-01
M00242,ip,I02560,2026-01-11 00:00:00,2026-04-01
M00242,device,D02488,2026-01-11 00:00:00,2026-03-04
M00242,device,D09626,2026-03-04 00:00:00,2026-04-01
M00243,ip,I06138,2026-02-11 00:00:00,2026-04-01
M00243,device,D00608,2026-02-11 00:00:00,2026-04-01
M00244,ip,I00519,2026-01-01 00:00:00,2026-04-01
M00244,device,D06123,2026-01-01 00:00:00,2026-04-01
M00245,ip,I05132,2026-01-01 00:00:00,2026-04-01
M00245,device,D05650,2026-01-01 00:00:00,2026-04-01
M00246,ip,I05156,2026-01-01 00:00:00,2026-04-01
M00246,device,D07213,2026-01-01 00:00:00,2026-04-01
M00247,ip,I07162,2026-01-01 00:00:00,2026-04-01
M00247,device,D03634,2026-01-01 00:00:00,2026-02-28
M00247,device,D02510,2026-02-28 00:00:00,2026-04-01
M00248,ip,I08139,2026-01-01 00:00:00,2026-04-01
M00248,device,D09518,2026-01-01 00:00:00,2026-02-27
M00248,device,D07519,2026-02-27 00:00:00,2026-04-01
M00249,ip,I05062,2026-01-01 00:00:00,2026-04-01
M00249,device,D05085,2026-01-01 00:00:00,2026-04-01
M00250,ip,I05733,2026-01-27 00:00:00,2026-04-01
M00250,device,D09911,2026-01-27 00:00:00,2026-02-04
M00250,device,D05821,2026-02-04 00:00:00,2026-04-01
M00251,ip,I02700,2026-01-08 00:00:00,2026-04-01
M00251,device,D04616,2026-01-08 00:00:00,2026-01-25
M00251,device,D02141,2026-01-25 00:00:00,2026-04-01
M00252,ip,I04571,2026-01-01 00:00:00,2026-04-01
M00252,device,D06943,2026-01-01 00:00:00,2026-01-12
M00252,device,D08011,2026-01-12 00:00:00,2026-04-01
M00253,ip,I00296,2026-01-01 00:00:00,2026-04-01
M00253,device,D06251,2026-01-01 00:00:00,2026-02-19
M00253,device,D02869,2026-02-19 00:00:00,2026-04-01
M00254,ip,I05150,2026-01-01 00:00:00,2026-04-01
M00254,device,D01372,2026-01-01 00:00:00,2026-04-01
M00255,ip,I00032,2026-01-01 00:00:00,2026-04-01
M00255,device,D05330,2026-01-01 00:00:00,2026-03-04
M00255,device,D05430,2026-03-04 00:00:00,2026-04-01
M00256,ip,I03063,2026-01-01 00:00:00,2026-04-01
M00256,device,D04829,2026-01-01 00:00:00,2026-04-01
M00257,ip,I07767,2026-01-01 00:00:00,2026-04-01
M00257,device,D00349,2026-01-01 00:00:00,2026-02-27
M00257,device,D03494,2026-02-27 00:00:00,2026-04-01
M00258,ip,I00637,2026-01-01 00:00:00,2026-04-01
M00258,device,D06886,2026-01-01 00:00:00,2026-04-01
M00259,ip,I03760,2026-01-01 00:00:00,2026-04-01
M00259,device,D02783,2026-01-01 00:00:00,2026-03-11
M00259,device,D06832,2026-03-11 00:00:00,2026-04-01
M00260,ip,I09998,2026-01-01 00:00:00,2026-04-01
M00260,device,D00272,2026-01-01 00:00:00,2026-04-01
M00261,ip,I08576,2026-01-01 00:00:00,2026-02-15
M00261,device,D04241,2026-01-01 00:00:00,2026-03-15
M00261,device,D05203,2026-03-15 00:00:00,2026-04-01
M00262,ip,I09439,2026-01-01 00:00:00,2026-04-01
M00262,device,D02172,2026-01-01 00:00:00,2026-04-01
M00263,ip,I05519,2026-01-01 00:00:00,2026-04-01
M00263,device,D01490,2026-01-01 00:00:00,2026-04-01
M00264,ip,I01513,2026-01-01 00:00:00,2026-02-16
M00264,device,D05105,2026-01-01 00:00:00,2026-03-20
M00264,device,D06108,2026-03-20 00:00:00,2026-04-01
M00265,ip,I02605,2026-01-01 00:00:00,2026-04-01
M00265,device,D07504,2026-01-01 00:00:00,2026-04-01
M00266,ip,I07905,2026-01-01 00:00:00,2026-04-01
M00266,device,D02032,2026-01-01 00:00:00,2026-03-17
M00266,device,D03049,2026-03-17 00:00:00,2026-04-01
M00267,ip,I03304,2026-01-01 00:00:00,2026-04-01
M00267,device,D08908,2026-01-01 00:00:00,2026-04-01
M00268,ip,I02964,2026-01-01 00:00:00,2026-04-01
M00268,device,D03018,2026-01-01 00:00:00,2026-04-01
M00269,ip,I02653,2026-01-01 00:00:00,2026-04-01
M00269,device,D00380,2026-01-01 00:00:00,2026-04-01
M00270,ip,I06591,2026-01-01 00:00:00,2026-04-01
M00270,device,D04502,2026-01-01 00:00:00,2026-04-01
M00271,ip,I07577,2026-01-01 00:00:00,2026-04-01
M00271,device,D07311,2026-01-01 00:00:00,2026-04-01
M00272,ip,I05822,2026-01-01 00:00:00,2026-04-01
M00272,device,D06365,2026-01-01 00:00:00,2026-04-01
M00273,ip,I03430,2026-02-26 00:00:00,2026-04-01
M00273,device,D01340,2026-02-26 00:00:00,2026-04-01
M00274,ip,I07167,2026-01-01 00:00:00,2026-04-01
M00274,device,D07546,2026-01-01 00:00:00,2026-04-01
M00275,ip,I02262,2026-01-01 00:00:00,2026-04-01
M00275,device,D07205,2026-01-01 00:00:00,2026-01-08
M00275,device,D04306,2026-01-08 00:00:00,2026-04-01
M00276,ip,I01408,2026-01-01 00:00:00,2026-04-01
M00276,device,D03869,2026-01-01 00:00:00,2026-02-13
M00276,device,D04106,2026-02-13 00:00:00,2026-04-01
M00277,ip,I04171,2026-01-21 00:00:00,2026-02-11
M00277,device,D03456,2026-01-21 00:00:00,2026-02-23
M00277,device,D08472,2026-02-23 00:00:00,2026-04-01
M00278,ip,I01396,2026-01-21 00:00:00,2026-04-01
M00278,device,D01439,2026-01-21 00:00:00,2026-04-01
M00279,ip,I02572,2026-01-01 00:00:00,2026-04-01
M00279,device,D07847,2026-01-01 00:00:00,2026-04-01
M00280,ip,I05561,2026-01-01 00:00:00,2026-04-01
M00280,device,D01694,2026-01-01 00:00:00,2026-04-01
M00281,ip,I02085,2026-01-01 00:00:00,2026-04-01
M00281,device,D07576,2026-01-01 00:00:00,2026-04-01
M00282,ip,I08202,2026-01-04 00:00:00,2026-02-15
M00282,device,D03187,2026-01-04 00:00:00,2026-02-03
M00282,device,D06080,2026-02-03 00:00:00,2026-04-01
M00283,ip,I05348,2026-03-11 00:00:00,2026-03-06
M00283,device,D02258,2026-03-11 00:00:00,2026-04-01
M00284,ip,I08761,2026-01-01 00:00:00,2026-04-01
M00284,device,D06799,2026-01-01 00:00:00,2026-04-01
M00285,ip,I02401,2026-01-25 00:00:00,2026-04-01
M00285,device,D09676,2026-01-25 00:00:00,2026-04-01
M00286,ip,I03411,2026-03-14 00:00:00,2026-04-01
M00286,device,D09044,2026-03-14 00:00:00,2026-04-01
M00287,ip,I01563,2026-01-01 00:00:00,2026-04-01
M00287,device,D01818,2026-01-01 00:00:00,2026-04-01
M00288,ip,I02782,2026-01-01 00:00:00,2026-04-01
M00288,device,D06937,2026-01-01 00:00:00,2026-04-01
M00289,ip,I03008,2026-01-01 00:00:00,2026-04-01
M00289,device,D02435,2026-01-01 00:00:00,2026-04-01
M00290,ip,I02147,2026-03-13 00:00:00,2026-04-01
M00290,device,D08215,2026-03-13 00:00:00,2026-03-25
M00290,device,D06332,2026-03-25 00:00:00,2026-04-01
M00291,ip,I02789,2026-01-10 00:00:00,2026-04-01
M00291,device,D05355,2026-01-10 00:00:00,2026-01-24
M00291,device,D01652,2026-01-24 00:00:00,2026-04-01
M00292,ip,I05829,2026-01-01 00:00:00,2026-04-01
M00292,device,D08102,2026-01-01 00:00:00,2026-02-09
M00292,device,D07469,2026-02-09 00:00:00,2026-04-01
M00293,ip,I08353,2026-01-01 00:00:00,2026-04-01
M00293,device,D07327,2026-01-01 00:00:00,2026-04-01
M00294,ip,I00684,2026-01-01 00:00:00,2026-04-01
M00294,device,D04096,2026-01-01 00:00:00,2026-01-07
M00294,device,D08018,2026-01-07 00:00:00,2026-04-01
M00295,ip,I02203,2026-03-11 00:00:00,2026-04-01
M00295,device,D01258,2026-03-11 00:00:00,2026-03-26
M00295,device,D09468,2026-03-26 00:00:00,2026-04-01
M00296,ip,I08240,2026-03-04 00:00:00,2026-04-01
M00296,device,D03019,2026-03-04 00:00:00,2026-03-13
M00296,device,D09734,2026-03-13 00:00:00,2026-04-01
M00297,ip,I06742,2026-01-01 00:00:00,2026-04-01
M00297,device,D00860,2026-01-01 00:00:00,2026-03-01
M00297,device,D04384,2026-03-01 00:00:00,2026-04-01
M00298,ip,I00175,2026-01-01 00:00:00,2026-04-01
M00298,device,D07877,2026-01-01 00:00:00,2026-04-01
M00299,ip,I06119,2026-01-01 00:00:00,2026-04-01
M00299,device,D07557,2026-01-01 00:00:00,2026-04-01
M00300,ip,I05607,2026-01-01 00:00:00,2026-04-01
M00300,device,D00169,2026-01-01 00:00:00,2026-04-01
M00301,ip,I01097,2026-01-19 00:00:00,2026-04-01
M00301,device,D01164,2026-01-19 00:00:00,2026-04-01
M00302,ip,I03217,2026-01-01 00:00:00,2026-04-01
M00302,device,D09354,2026-01-01 00:00:00,2026-04-01
M00303,ip,I02311,2026-02-01 00:00:00,2026-02-22
M00303,device,D08278,2026-02-01 00:00:00,2026-04-01
M00304,ip,I09782,2026-01-08 00:00:00,2026-04-01
M00304,device,D01005,2026-01-08 00:00:00,2026-04-01
M00305,ip,I00718,2026-01-01 00:00:00,2026-04-01
M00305,device,D09761,2026-01-01 00:00:00,2026-04-01
M00306,ip,I02392,2026-01-01 00:00:00,2026-04-01
M00306,device,D00012,2026-01-01 00:00:00,2026-04-01
M00307,ip,I00363,2026-01-01 00:00:00,2026-04-01
M00307,device,D04140,2026-01-01 00:00:00,2026-04-01
M00308,ip,I06510,2026-02-18 00:00:00,2026-04-01
M00308,device,D07127,2026-02-18 00:00:00,2026-04-01
M00309,ip,I07099,2026-01-01 00:00:00,2026-04-01
M00309,device,D03020,2026-01-01 00:00:00,2026-01-14
M00309,device,D08274,2026-01-14 00:00:00,2026-04-01
M00310,ip,I00407,2026-01-01 00:00:00,2026-04-01
M00310,device,D04834,2026-01-01 00:00:00,2026-04-01
M00311,ip,I00661,2026-01-01 00:00:00,2026-04-01
M00311,device,D08606,2026-01-01 00:00:00,2026-01-16
M00311,device,D08594,2026-01-16 00:00:00,2026-04-01
M00312,ip,I09432,2026-01-01 00:00:00,2026-04-01
M00312,device,D07518,2026-01-01 00:00:00,2026-04-01
M00313,ip,I02758,2026-02-09 00:00:00,2026-04-01
M00313,device,D02336,2026-02-09 00:00:00,2026-04-01
M00314,ip,I05200,2026-01-01 00:00:00,2026-04-01
M00314,device,D06615,2026-01-01 00:00:00,2026-04-01
M00315,ip,I01664,2026-01-01 00:00:00,2026-04-01
M00315,device,D09927,2026-01-01 00:00:00,2026-04-01
M00316,ip,I02533,2026-01-11 00:00:00,2026-04-01
M00316,device,D05393,2026-01-11 00:00:00,2026-02-21
M00316,device,D06940,2026-02-21 00:00:00,2026-04-01
M00317,ip,I09628,2026-01-01 00:00:00,2026-04-01
M00317,device,D08374,2026-01-01 00:00:00,2026-04-01
M00318,ip,I07766,2026-01-01 00:00:00,2026-01-27
M00318,device,D03459,2026-01-01 00:00:00,2026-04-01
M00319,ip,I05136,2026-01-01 00:00:00,2026-04-01
M00319,device,D01204,2026-01-01 00:00:00,2026-04-01
M00320,ip,I06349,2026-01-01 00:00:00,2026-04-01
M00320,device,D05546,2026-01-01 00:00:00,2026-04-01
M00321,ip,I06611,2026-01-01 00:00:00,2026-04-01
M00321,device,D07579,2026-01-01 00:00:00,2026-04-01
M00322,ip,I05575,2026-01-01 00:00:00,2026-04-01
M00322,device,D00772,2026-01-01 00:00:00,2026-02-04
M00322,device,D05323,2026-02-04 00:00:00,2026-04-01
M00323,ip,I00827,2026-01-01 00:00:00,2026-02-07
M00323,device,D06946,2026-01-01 00:00:00,2026-04-01
M00324,ip,I03503,2026-01-01 00:00:00,2026-02-04
M00324,device,D03556,2026-01-01 00:00:00,2026-01-21
M00324,device,D07859,2026-01-21 00:00:00,2026-04-01
M00325,ip,I01219,2026-01-01 00:00:00,2026-04-01
M00325,device,D04972,2026-01-01 00:00:00,2026-04-01
M00326,ip,I06437,2026-01-01 00:00:00,2026-04-01
M00326,device,D04690,2026-01-01 00:00:00,2026-02-19
M00326,device,D02764,2026-02-19 00:00:00,2026-04-01
M00327,ip,I05090,2026-01-01 00:00:00,2026-04-01
M00327,device,D00636,2026-01-01 00:00:00,2026-04-01
M00328,ip,I07781,2026-01-01 00:00:00,2026-04-01
M00328,device,D02719,2026-01-01 00:00:00,2026-01-28
M00328,device,D09936,2026-01-28 00:00:00,2026-04-01
M00329,ip,I06512,2026-01-01 00:00:00,2026-04-01
M00329,device,D03859,2026-01-01 00:00:00,2026-04-01
M00330,ip,I05530,2026-01-01 00:00:00,2026-04-01
M00330,device,D03865,2026-01-01 00:00:00,2026-02-09
M00330,device,D00059,2026-02-09 00:00:00,2026-04-01
M00331,ip,I04917,2026-01-01 00:00:00,2026-04-01
M00331,device,D08549,2026-01-01 00:00:00,2026-04-01
M00332,ip,I01395,2026-01-01 00:00:00,2026-04-01
M00332,device,D07199,2026-01-01 00:00:00,2026-04-01
M00333,ip,I05052,2026-01-01 00:00:00,2026-04-01
M00333,device,D00029,2026-01-01 00:00:00,2026-04-01
M00334,ip,I08002,2026-01-01 00:00:00,2026-04-01
M00334,device,D01187,2026-01-01 00:00:00,2026-04-01
M00335,ip,I02677,2026-01-01 00:00:00,2026-04-01
M00335,device,D08468,2026-01-01 00:00:00,2026-01-24
M00335,device,D09897,2026-01-24 00:00:00,2026-04-01
M00336,ip,I01135,2026-01-01 00:00:00,2026-04-01
M00336,device,D05809,2026-01-01 00:00:00,2026-04-01
M00337,ip,I05519,2026-01-01 00:00:00,2026-04-01
M00337,device,D00196,2026-01-01 00:00:00,2026-04-01
M00338,ip,I00146,2026-01-01 00:00:00,2026-04-01
M00338,device,D04949,2026-01-01 00:00:00,2026-01-18
M00338,device,D04905,2026-01-18 00:00:00,2026-04-01
M00339,ip,I07187,2026-01-01 00:00:00,2026-04-01
M00339,device,D00128,2026-01-01 00:00:00,2026-04-01
M00340,ip,I03357,2026-02-12 00:00:00,2026-04-01
M00340,device,D03322,2026-02-12 00:00:00,2026-04-01
M00341,ip,I03913,2026-03-15 00:00:00,2026-04-01
M00341,device,D07848,2026-03-15 00:00:00,2026-04-01
M00342,ip,I03807,2026-03-13 00:00:00,2026-04-01
M00342,device,D08886,2026-03-13 00:00:00,2026-04-01
M00343,ip,I01288,2026-01-01 00:00:00,2026-04-01
M00343,device,D01892,2026-01-01 00:00:00,2026-04-01
M00344,ip,I08156,2026-01-29 00:00:00,2026-04-01
M00344,device,D06869,2026-01-29 00:00:00,2026-02-06
M00344,device,D07170,2026-02-06 00:00:00,2026-04-01
M00345,ip,I00974,2026-01-01 00:00:00,2026-04-01
M00345,device,D00049,2026-01-01 00:00:00,2026-04-01
M00346,ip,I06266,2026-03-05 00:00:00,2026-04-01
M00346,device,D07182,2026-03-05 00:00:00,2026-04-01
M00347,ip,I02564,2026-01-01 00:00:00,2026-04-01
M00347,device,D04290,2026-01-01 00:00:00,2026-04-01
M00348,ip,I08993,2026-01-01 00:00:00,2026-02-03
M00348,device,D07366,2026-01-01 00:00:00,2026-04-01
M00349,ip,I06678,2026-01-21 00:00:00,2026-04-01
M00349,device,D08254,2026-01-21 00:00:00,2026-02-21
M00349,device,D00547,2026-02-21 00:00:00,2026-04-01
M00350,ip,I03395,2026-02-21 00:00:00,2026-02-15
M00350,device,D01984,2026-02-21 00:00:00,2026-04-01
M00351,ip,I00420,2026-01-01 00:00:00,2026-04-01
M00351,device,D06240,2026-01-01 00:00:00,2026-04-01
M00352,ip,I08828,2026-01-01 00:00:00,2026-04-01
M00352,device,D09730,2026-01-01 00:00:00,2026-02-10
M00352,device,D07768,2026-02-10 00:00:00,2026-04-01
M00353,ip,I04428,2026-01-01 00:00:00,2026-04-01
M00353,device,D04809,2026-01-01 00:00:00,2026-04-01
M00354,ip,I06946,2026-01-01 00:00:00,2026-04-01
M00354,device,D00256,2026-01-01 00:00:00,2026-04-01
M00355,ip,I01387,2026-01-01 00:00:00,2026-04-01
M00355,device,D07716,2026-01-01 00:00:00,2026-04-01
M00356,ip,I04555,2026-01-01 00:00:00,2026-04-01
M00356,device,D05170,2026-01-01 00:00:00,2026-04-01
M00357,ip,I06293,2026-02-27 00:00:00,2026-04-01
M00357,device,D03677,2026-02-27 00:00:00,2026-04-01
M00358,ip,I05036,2026-01-01 00:00:00,2026-04-01
M00358,device,D04342,2026-01-01 00:00:00,2026-04-01
M00359,ip,I03797,2026-03-02 00:00:00,2026-04-01
M00359,device,D07186,2026-03-02 00:00:00,2026-03-18
M00359,device,D07997,2026-03-18 00:00:00,2026-04-01
M00360,ip,I00574,2026-01-01 00:00:00,2026-04-01
M00360,device,D03376,2026-01-01 00:00:00,2026-04-01
M00361,ip,I09925,2026-01-01 00:00:00,2026-04-01
M00361,device,D06034,2026-01-01 00:00:00,2026-03-11
M00361,device,D07344,2026-03-11 00:00:00,2026-04-01
M00362,ip,I01939,2026-01-01 00:00:00,2026-04-01
M00362,device,D01308,2026-01-01 00:00:00,2026-04-01
M00363,ip,I07647,2026-01-01 00:00:00,2026-04-01
M00363,device,D09484,2026-01-01 00:00:00,2026-04-01
M00364,ip,I09237,2026-01-01 00:00:00,2026-04-01
M00364,device,D05329,2026-01-01 00:00:00,2026-04-01
M00365,ip,I00071,2026-01-01 00:00:00,2026-02-02
M00365,device,D04289,2026-01-01 00:00:00,2026-02-02
M00365,device,D09289,2026-02-22 00:00:00,2026-02-02
M00366,ip,I00539,2026-01-01 00:00:00,2026-04-01
M00366,device,D03292,2026-01-01 00:00:00,2026-04-01
M00367,ip,I01166,2026-01-01 00:00:00,2026-04-01
M00367,device,D01914,2026-01-01 00:00:00,2026-04-01
M00368,ip,I04915,2026-02-09 00:00:00,2026-04-01
M00368,device,D09426,2026-02-09 00:00:00,2026-04-01
M00369,ip,I09425,2026-01-21 00:00:00,2026-04-01
M00369,device,D02601,2026-01-21 00:00:00,2026-04-01
M00370,ip,I05534,2026-03-19 00:00:00,2026-04-01
M00370,device,D04227,2026-03-19 00:00:00,2026-04-01
M00371,ip,I02802,2026-01-17 00:00:00,2026-02-02
M00371,device,D09013,2026-01-17 00:00:00,2026-04-01
M00372,ip,I01573,2026-01-01 00:00:00,2026-04-01
M00372,device,D00900,2026-01-01 00:00:00,2026-04-01
M00373,ip,I04000,2026-01-01 00:00:00,2026-04-01
M00373,device,D09873,2026-01-01 00:00:00,2026-04-01
M00374,ip,I02642,2026-02-11 00:00:00,2026-04-01
M00374,device,D08816,2026-02-11 00:00:00,2026-04-01
M00375,ip,I08667,2026-03-13 00:00:00,2026-04-01
M00375,device,D09714,2026-03-13 00:00:00,2026-04-01
M00376,ip,I01630,2026-01-01 00:00:00,2026-04-01
M00376,device,D00966,2026-01-01 00:00:00,2026-04-01
M00377,ip,I05141,2026-01-01 00:00:00,2026-04-01
M00377,device,D00498,2026-01-01 00:00:00,2026-04-01
M00378,ip,I01088,2026-01-01 00:00:00,2026-04-01
M00378,device,D09154,2026-01-01 00:00:00,2026-02-14
M00378,device,D09506,2026-02-14 00:00:00,2026-04-01
M00379,ip,I08247,2026-03-03 00:00:00,2026-04-01
M00379,device,D01000,2026-03-03 00:00:00,2026-04-01
M00380,ip,I08860,2026-01-01 00:00:00,2026-04-01
M00380,device,D09657,2026-01-01 00:00:00,2026-04-01
M00381,ip,I03537,2026-01-01 00:00:00,2026-04-01
M00381,device,D08991,2026-01-01 00:00:00,2026-04-01
M00382,ip,I09547,2026-01-01 00:00:00,2026-02-08
M00382,device,D06419,2026-01-01 00:00:00,2026-04-01
M00383,ip,I02402,2026-01-01 00:00:00,2026-02-12
M00383,device,D00320,2026-01-01 00:00:00,2026-02-12
M00384,ip,I08735,2026-01-01 00:00:00,2026-04-01
M00384,device,D02883,2026-01-01 00:00:00,2026-04-01
M00385,ip,I05254,2026-01-01 00:00:00,2026-04-01
M00385,device,D06776,2026-01-01 00:00:00,2026-04-01
M00386,ip,I04870,2026-01-01 00:00:00,2026-04-01
M00386,device,D09316,2026-01-01 00:00:00,2026-03-05
M00386,device,D09539,2026-03-05 00:00:00,2026-04-01
M00387,ip,I08829,2026-01-01 00:00:00,2026-04-01
M00387,device,D01008,2026-01-01 00:00:00,2026-04-01
M00388,ip,I08340,2026-01-01 00:00:00,2026-04-01
M00388,device,D06303,2026-01-01 00:00:00,2026-04-01
M00389,ip,I06079,2026-01-02 00:00:00,2026-04-01
M00389,device,D06826,2026-01-02 00:00:00,2026-04-01
