merchant_id,volume_delta_t1_t2,refund_delta_t1_t2,network_growth_t1_t2,device_churn_t1_t2,ip_churn_t1_t2,volume_delta_t2_t3,refund_delta_t2_t3,network_growth_t2_t3,device_churn_t2_t3,ip_churn_t2_t3,volume_static_t3,refund_rate_static_t3,network_size_static_t3
M00225,34.52,0.0,1,1.0,1.0,1060.77,0.0,0,0.5,0.0,1095.29,0.0,1
M00226,0.0,0.0,0,0.0,0.0,33366.48,0.04482758620689655,0,1.0,1.0,33366.48,0.04482758620689655,0
M00227,645.79,0.0,0,0.5,0.0,1701.5700000000002,0.13043478260869565,0,0.5,0.0,3040.51,0.13043478260869565,1
M00228,222.69999999999993,0.0,0,0.0,0.0,-215.1699999999999,0.0,1,0.0,0.0,328.66,0.0,1
M00229,35.81000000000017,-0.07692307692307693,0,0.0,0.0,-289.0400000000001,0.0,0,0.0,0.0,962.36,0.0,0
M00230,185.28999999999996,0.0,-1,0.0,0.0,150.2199999999999,0.2222222222222222,0,0.0,0.0,866.4399999999999,0.2222222222222222,0
M00231,210.01000000000005,0.25,0,0.0,0.0,-114.71000000000004,-0.25,0,0.5,0.0,335.39,0.0,0
M00232,360.42,0.0,-1,0.5,0.0,849.76,0.08333333333333333,0,0.5,0.0,1375.23,0.08333333333333333,0
M00233,698.46,0.0,1,0.0,0.0,-596.6500000000001,0.0,0,0.0,0.0,101.81,0.0,1
M00234,53.440000000000055,0.0,0,0.0,0.0,-362.8600000000001,0.0,0,0.0,0.0,572.3199999999999,0.0,1
M00235,653.99,0.0,0,0.5,0.0,-512.5,0.0,-1,0.5,0.0,172.24,0.0,0
M00236,366.55,0.0,0,0.5,0.0,-413.07,0.0,1,0.5,0.0,0.0,0.0,1
M00237,1474.9799999999998,0.048913043478260865,0,0.0,0.0,-189.60999999999967,-0.1284584980237154,0,0.0,0.0,2509.11,0.045454545454545456,2
M00238,-199.67,0.0,0,0.0,0.0,164.56,0.0,-1,0.0,0.0,190.3,0.0,0
M00239,-386.43999999999994,0.0,1,0.0,0.0,259.55999999999995,0.0,0,0.0,0.0,530.9,0.0,1
M00240,164.52,0.0,0,0.0,0.0,-221.02,0.0,0,0.0,0.0,0.0,0.0,2
M00241,-62.160000000000025,0.0,0,0.0,0.0,12.350000000000023,0.0,0,0.0,0.0,200.8,0.0,0
M00242,196.73,0.0,0,0.0,0.0,-196.73,0.0,0,0.5,0.0,0.0,0.0,0
M00243,1277.97,0.0625,2,1.0,1.0,1836.8300000000002,0.0625,0,0.0,0.0,3114.8,0.125,2
M00244,1331.05,-0.08333333333333333,0,0.0,0.0,-27.309999999999945,0.0,0,0.0,0.0,2499.71,0.0,0
M00245,514.38,0.0,0,0.0,0.0,-112.38999999999999,0.3333333333333333,0,0.0,0.0,611.1,0.3333333333333333,0
M00246,-29.720000000000027,0.0,1,0.0,0.0,-117.63,0.0,0,0.0,0.0,59.63,0.0,1
M00247,168.89,0.0,1,0.5,0.0,-168.89,0.0,0,0.5,0.0,0.0,0.0,1
M00248,-597.05,0.0,0,0.5,0.0,-30.12000000000012,0.0,0,0.5,0.0,1563.81,0.0,0
M00249,85.64,0.0,0,0.0,0.0,343.6,0.0,0,0.0,0.0,542.38,0.0,0
M00250,132.12,0.0,0,0.5,0.0,-67.10000000000001,0.0,0,0.5,0.0,65.02,0.0,1
M00251,12.129999999999995,-0.2,-1,0.5,0.0,85.18000000000006,0.0,0,0.0,0.0,994.22,0.0,1
M00252,421.17,0.0,-1,0.5,0.0,-303.67,0.0,0,0.0,0.0,117.5,0.0,0
M00253,-191.34,0.0,0,0.5,0.0,0.0,0.0,1,0.5,0.0,0.0,0.0,1
M00254,13.319999999999993,-0.5,0,0.0,0.0,4.179999999999978,0.0,0,0.0,0.0,256.58,0.0,0
M00255,-212.33999999999992,-0.14285714285714285,1,0.0,0.0,-150.02999999999997,0.0,0,0.5,0.0,688.97,0.0,1
M00256,377.3,0.0,0,0.0,0.0,-255.68,0.0,0,0.0,0.0,121.62,0.0,1
M00257,-865.52,0.125,1,0.5,0.0,-203.01,0.01785714285714285,-2,0.5,0.0,611.51,0.14285714285714285,2
M00258,212.10000000000002,0.0,0,0.0,0.0,391.2299999999999,0.23076923076923078,0,0.0,0.0,1171.81,0.23076923076923078,2
M00259,-707.2699999999998,0.1111111111111111,0,0.0,0.0,770.6699999999998,0.07936507936507936,-1,0.5,0.0,2218.85,0.19047619047619047,1
M00260,-576.77,-0.5,0,0.0,0.0,183.64,0.0,0,0.0,0.0,183.64,0.0,0
M00261,220.0999999999999,-0.375,24,0.0,0.5,-568.0700000000002,0.18181818181818182,-2,0.5,0.5,1084.3899999999999,0.18181818181818182,24
M00262,129.25,0.07692307692307693,0,0.0,0.0,-686.3000000000001,0.17307692307692307,0,0.0,0.0,702.4399999999999,0.25,0
M00263,-85.23,-1.0,0,0.0,0.0,319.84000000000003,0.0,0,0.0,0.0,332.86,0.0,1
M00264,-42.440000000000055,-0.041666666666666664,27,0.0,0.5,-244.29999999999973,0.0,-1,0.5,0.5,2138.36,0.0,26
M00265,0.0,0.0,0,0.0,0.0,36.34,0.0,0,0.0,0.0,36.34,0.0,0
M00266,0.0,0.0,0,0.0,0.0,72.02,0.0,3,0.5,0.0,72.02,0.0,5
M00267,122.05,1.0,0,0.0,0.0,-173.97,-1.0,0,0.0,0.0,0.0,0.0,1
M00268,29.220000000000002,0.0,0,0.0,0.0,559.05,0.0,0,0.0,0.0,605.15,0.0,1
M00269,65.37000000000002,0.0,0,0.0,0.0,104.76999999999998,0.0,0,0.0,0.0,241.63,0.0,2
M00270,-111.52999999999997,-0.14285714285714285,0,0.0,0.0,-71.00999999999999,0.08333333333333333,0,0.0,0.0,966.31,0.08333333333333333,2
M00271,-254.7500000000001,-0.125,0,0.0,0.0,-501.3299999999999,0.0,0,0.0,0.0,45.98,0.0,1
M00272,155.06,0.0,0,0.0,0.0,-232.84000000000003,0.0,-1,0.0,0.0,35.83,0.0,2
M00273,77.71,0.0,1,1.0,1.0,-77.71,0.0,0,0.0,0.0,0.0,0.0,1
M00274,147.66,0.0,0,0.0,0.0,-147.66,0.0,-1,0.0,0.0,0.0,0.0,2
M00275,178.86999999999995,0.0,-1,0.5,0.0,-169.05,0.3333333333333333,1,0.0,0.0,342.03999999999996,0.3333333333333333,4
M00276,-1097.01,0.02429149797570851,0,0.5,0.0,186.6400000000001,-0.018099547511312222,0,0.5,0.0,1741.23,0.058823529411764705,1
M00277,125.62999999999997,0.0,18,0.5,0.5,-6.729999999999961,0.0,-3,0.5,0.5,300.62,0.0,17
M00278,1447.3599999999997,0.15384615384615385,0,0.0,0.0,587.7600000000002,-0.08488063660477455,0,0.0,0.0,3039.9,0.06896551724137931,0
M00279,0.0,0.0,0,0.0,0.0,239.51,0.0,0,0.0,0.0,239.51,0.0,1
M00280,50.26000000000002,0.0,0,0.0,0.0,201.27,0.0,0,0.0,0.0,412.42,0.0,0
M00281,-142.20999999999998,0.0,1,0.0,0.0,-121.09,0.0,0,0.0,0.0,68.6,0.0,1
M00282,2554.5,-0.028875379939209724,24,0.5,0.5,-1067.5500000000002,0.00872885979268958,-2,0.5,0.5,4550.21,0.05128205128205128,23
M00283,0.0,0.0,0,0.0,0.0,1685.77,0.06666666666666667,6,1.0,1.0,1685.77,0.06666666666666667,6
M00284,0.0,0.0,1,0.0,0.0,36.18,0.0,0,0.0,0.0,36.18,0.0,2
M00285,2662.52,0.0,0,0.0,0.0,-604.98,0.05,0,0.0,0.0,2144.25,0.05,1
M00286,0.0,0.0,0,0.0,0.0,14190.789999999999,0.09774436090225563,1,1.0,1.0,14190.789999999999,0.09774436090225563,1
M00287,-25.029999999999973,0.0,0,0.0,0.0,263.21000000000004,0.0,0,0.0,0.0,464.83000000000004,0.0,1
M00288,-641.4099999999999,0.0,0,0.0,0.0,-218.43,0.0,0,0.0,0.0,0.0,0.0,0
M00289,106.97000000000003,-0.16666666666666666,0,0.0,0.0,-495.03999999999996,0.0,0,0.0,0.0,1069.52,0.0,1
M00290,0.0,0.0,0,0.0,0.0,19098.79,0.03867403314917127,2,1.0,1.0,19098.79,0.03867403314917127,2
M00291,-941.7699999999999,0.06293706293706294,-1,0.5,0.0,541.61,-0.15384615384615385,1,0.0,0.0,1475.44,0.0,2
M00292,0.0,0.0,0,0.5,0.0,0.0,0.0,-1,0.5,0.0,0.0,0.0,0
M00293,-170.31999999999994,-0.1,0,0.0,0.0,-1128.6799999999998,0.0,-1,0.0,0.0,365.11,0.0,1
M00294,1427.98,0.09090909090909091,0,0.5,0.0,-321.3399999999999,-0.09090909090909091,0,0.0,0.0,1196.95,0.0,0
M00295,0.0,0.0,0,0.0,0.0,463.24,0.0,3,1.0,1.0,463.24,0.0,3
M00296,0.0,0.0,0,0.0,0.0,7601.81,0.056338028169014086,0,1.0,1.0,7601.81,0.056338028169014086,0
M00297,-156.38,0.0,0,0.5,0.0,228.98000000000002,0.2,0,0.5,0.0,1054.98,0.2,1
M00298,492.83000000000015,0.03968253968253968,0,0.0,0.0,713.7999999999997,-0.09523809523809523,0,0.0,0.0,2927.29,0.0,0
M00299,218.45000000000002,0.5,0,0.0,0.0,95.13999999999999,-0.5,0,0.0,0.0,354.07,0.0,0
M00300,927.3899999999999,0.0,0,0.0,0.0,-668.4299999999998,0.0,0,0.0,0.0,673.3800000000001,0.0,1
M00301,27.11,0.0,0,0.0,0.0,172.39999999999998,0.0,1,0.0,0.0,199.51,0.0,1
M00302,-52.76000000000005,0.2,0,0.0,0.0,-110.61999999999995,-0.2,0,0.0,0.0,194.72000000000003,0.0,1
M00303,4964.02,0.044444444444444446,3,1.0,1.0,-1174.8100000000004,0.02373737373737373,1,0.0,0.5,3789.21,0.06818181818181818,4
M00304,0.0,0.0,-1,0.0,0.0,235.74,0.0,0,0.0,0.0,235.74,0.0,0
M00305,251.69,0.0,0,0.0,0.0,-251.69,0.0,-1,0.0,0.0,0.0,0.0,0
M00306,977.8200000000002,0.02840909090909091,0,0.0,0.0,-1384.66,0.0,0,0.0,0.0,1018.55,0.09090909090909091,1
M00307,-666.94,0.0,1,0.0,0.0,446.20000000000005,0.0,0,0.0,0.0,446.20000000000005,0.0,1
M00308,1846.33,0.0,0,1.0,1.0,2210.38,0.06382978723404255,0,0.0,0.0,4056.71,0.06382978723404255,0
M00309,-456.64,0.0,0,0.5,0.0,-20.18,0.0,0,0.0,0.0,35.05,0.0,2
M00310,419.21999999999997,0.0,0,0.0,0.0,-466.90999999999997,0.14285714285714285,1,0.0,0.0,367.22,0.14285714285714285,1
M00311,512.6099999999999,0.2222222222222222,0,0.5,0.0,-177.07999999999993,-0.2222222222222222,0,0.0,0.0,1160.21,0.0,1
M00312,-505.4200000000001,0.0,0,0.0,0.0,186.96000000000004,0.0,1,0.0,0.0,919.23,0.0,2
M00313,0.0,0.0,0,1.0,1.0,205.03,0.0,0,0.0,0.0,205.03,0.0,0
M00314,-1063.7799999999988,0.011416986769099441,0,0.0,0.0,-1372.7000000000007,-0.004182992693000105,0,0.0,0.0,13842.39,0.045112781954887216,2
M00315,271.16,-0.07500000000000001,2,0.0,0.0,-347.59000000000003,-0.125,0,0.0,0.0,392.61,0.0,2
M00316,132.75,0.0,0,0.5,0.0,235.47000000000003,0.0,0,0.5,0.0,368.22,0.0,1
M00317,243.64999999999998,0.0,0,0.0,0.0,86.11000000000001,0.0,0,0.0,0.0,785.76,0.0,0
M00318,-571.8799999999999,0.16666666666666666,0,0.0,0.5,154.77000000000004,-0.16666666666666666,-3,0.0,0.0,546.4300000000001,0.0,18
M00319,-785.8000000000002,0.07142857142857142,0,0.0,0.0,297.52,-0.07142857142857142,0,0.0,0.0,1695.77,0.0,1
M00320,-1353.93,0.0,0,0.0,0.0,67.23000000000025,0.07692307692307693,1,0.0,0.0,1100.8200000000002,0.07692307692307693,2
M00321,666.28,0.0,0,0.0,0.0,-810.6199999999999,0.0,0,0.0,0.0,65.18,0.0,0
M00322,-199.47,0.0,0,0.5,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0
M00323,-545.54,0.1388888888888889,2,0.0,0.5,99.6400000000001,-0.25,1,0.0,0.5,805.97,0.0,3
M00324,0.0,0.0,6,0.5,0.5,45.83,0.0,0,0.0,0.5,45.83,0.0,6
M00325,-175.5999999999999,0.0,0,0.0,0.0,0.6400000000001,0.13333333333333333,0,0.0,0.0,1583.0900000000001,0.13333333333333333,1
M00326,565.51,0.5,0,0.5,0.0,-665.85,-0.5,0,0.5,0.0,0.0,0.0,1
M00327,-790.0300000000002,0.09090909090909091,0,0.0,0.0,-109.17999999999984,-0.09090909090909091,0,0.0,0.0,1050.65,0.0,1
M00328,27.030000000000015,0.0,0,0.5,0.0,89.42000000000002,0.0,0,0.0,0.0,218.97000000000003,0.0,0
M00329,221.6500000000001,0.0,0,0.0,0.0,-288.80000000000007,0.0,0,0.0,0.0,298.13,0.0,2
M00330,-543.31,0.0,1,0.5,0.0,624.04,0.0,0,0.5,0.0,624.04,0.0,1
M00331,1278.5700000000002,0.11764705882352941,0,0.0,0.0,-1501.99,-0.11764705882352941,1,0.0,0.0,768.97,0.0,2
M00332,-100.55000000000001,0.0,0,0.0,0.0,40.64000000000004,0.5,0,0.0,0.0,245.29000000000002,0.5,2
M00333,-575.04,-0.125,0,0.0,0.0,1325.16,0.1111111111111111,0,0.0,0.0,1641.14,0.1111111111111111,2
M00334,83.49,0.0,0,0.0,0.0,-90.58999999999999,0.0,0,0.0,0.0,110.54,0.0,0
M00335,202.32999999999998,0.25,0,0.5,0.0,140.92000000000002,-0.25,0,0.0,0.0,406.87,0.0,2
M00336,14.450000000000045,-0.023809523809523808,-1,0.0,0.0,312.12,-0.14285714285714285,0,0.0,0.0,889.89,0.0,1
M00337,96.14999999999998,0.0,0,0.0,0.0,-37.00999999999999,0.0,1,0.0,0.0,150.32,0.0,3
M00338,0.0,0.0,0,0.5,0.0,89.61,0.0,0,0.0,0.0,89.61,0.0,1
M00339,246.62999999999988,0.031746031746031744,0,0.0,0.0,477.1600000000001,-0.07142857142857142,0,0.0,0.0,1480.75,0.07142857142857142,1
M00340,316.35999999999996,0.0,1,1.0,1.0,796.9300000000001,0.0,0,0.0,0.0,1113.29,0.0,1
M00341,0.0,0.0,0,0.0,0.0,2379.14,0.0,0,1.0,1.0,2379.14,0.0,0
M00342,0.0,0.0,0,0.0,0.0,2024.9,0.058823529411764705,1,1.0,1.0,2024.9,0.058823529411764705,1
M00343,352.48,0.18181818181818182,-1,0.0,0.0,-401.02,-0.18181818181818182,0,0.0,0.0,769.71,0.0,0
M00344,680.46,0.0,1,0.5,0.0,-340.87000000000006,0.25,-1,0.5,0.0,339.59,0.25,1
M00345,156.56,0.0,-1,0.0,0.0,-397.11,0.0,0,0.0,0.0,0.0,0.0,0
M00346,0.0,0.0,0,0.0,0.0,1793.99,0.10526315789473684,1,1.0,1.0,1793.99,0.10526315789473684,1
M00347,238.79999999999998,0.3333333333333333,1,0.0,0.0,75.08000000000001,-0.3333333333333333,0,0.0,0.0,313.88,0.0,1
M00348,-621.96,0.125,17,0.0,0.5,1152.7000000000003,-0.125,-2,0.0,0.5,4107.34,0.0,15
M00349,360.71999999999997,0.0,0,0.5,0.0,567.0500000000001,0.0,-1,0.5,0.0,1327.95,0.0,0
M00350,0.0,0.0,18,1.0,1.0,423.96999999999997,0.0,0,0.0,0.5,423.96999999999997,0.0,18
M00351,-474.15,0.0,2,0.0,0.0,-325.42,0.0,0,0.0,0.0,86.42,0.0,3
M00352,215.81,0.0,0,0.5,0.0,-85.22,0.0,-1,0.5,0.0,130.59,0.0,0
M00353,896.1199999999999,-0.07142857142857142,0,0.0,0.0,-1300.1299999999999,0.07692307692307693,0,0.0,0.0,952.76,0.07692307692307693,1
M00354,47.16999999999996,0.0,0,0.0,0.0,115.58000000000004,0.0,0,0.0,0.0,960.25,0.0,0
M00355,-1055.8200000000002,0.0,0,0.0,0.0,-218.94999999999993,0.0,0,0.0,0.0,350.5,0.0,2
M00356,-98.93000000000006,0.0,0,0.0,0.0,-653.23,0.16666666666666666,0,0.0,0.0,312.07,0.16666666666666666,0
M00357,0.0,0.0,0,1.0,1.0,964.94,0.0,0,0.0,0.0,964.94,0.0,0
M00358,964.6299999999999,0.0,0,0.0,0.0,609.1200000000001,0.0,0,0.0,0.0,1797.45,0.0,1
M00359,0.0,0.0,0,0.0,0.0,2932.62,0.037037037037037035,2,1.0,1.0,2932.62,0.037037037037037035,2
M00360,208.23999999999978,0.0,0,0.0,0.0,-419.6399999999999,0.1,0,0.0,0.0,918.25,0.1,2
M00361,-100.17000000000002,0.6666666666666666,1,0.0,0.0,114.65000000000003,-0.6666666666666666,1,0.5,0.0,434.83000000000004,0.0,2
M00362,-98.55,0.0,0,0.0,0.0,233.1,0.3333333333333333,1,0.0,0.0,233.1,0.3333333333333333,2
M00363,282.2699999999999,0.0,0,0.0,0.0,165.7700000000001,0.0,0,0.0,0.0,856.61,0.0,0
M00364,-511.77,-0.06976744186046512,0,0.0,0.0,-916.8899999999999,0.07407407407407407,0,0.0,0.0,2872.84,0.07407407407407407,0
M00365,1138.96,-0.05175983436853002,6,0.6666666666666666,0.5,-75.2800000000002,-0.043478260869565216,-1,0.6666666666666666,0.5,2821.72,0.0,5
M00366,-1514.7999999999997,-0.03166023166023166,1,0.0,0.0,-184.5399999999995,0.09409409409409408,0,0.0,0.0,3087.3900000000003,0.14814814814814814,1
M00367,96.53999999999996,0.0,0,0.0,0.0,-455.39,0.0,0,0.0,0.0,310.86,0.0,2
M00368,0.0,0.0,1,1.0,1.0,126.16,0.0,0,0.0,0.0,126.16,0.0,1
M00369,208.18,0.0,0,0.0,0.0,-195.75,0.0,0,0.0,0.0,12.43,0.0,1
M00370,0.0,0.0,0,0.0,0.0,7990.72,0.09090909090909091,1,1.0,1.0,7990.72,0.09090909090909091,1
M00371,0.0,0.0,28,0.0,0.5,0.0,0.0,-3,0.0,0.5,0.0,0.0,27
M00372,-552.4499999999998,0.03636363636363636,0,0.0,0.0,-1686.1400000000003,-0.06666666666666667,0,0.0,0.0,2520.62,0.0,0
M00373,18.30000000000001,0.0,0,0.0,0.0,-187.34,0.0,0,0.0,0.0,85.65,0.0,0
M00374,6288.38,0.02040816326530612,0,1.0,1.0,3998.7300000000005,0.02453565695941298,0,0.0,0.0,10287.11,0.0449438202247191,0
M00375,0.0,0.0,0,0.0,0.0,2620.41,0.05555555555555555,0,1.0,1.0,2620.41,0.05555555555555555,0
M00376,-1566.8800000000003,0.0,0,0.0,0.0,570.31,0.1,1,0.0,0.0,1478.32,0.1,1
M00377,-247.14000000000124,0.0010818120351588911,0,0.0,0.0,-958.2099999999991,0.004889228418640187,0,0.0,0.0,8022.51,0.05194805194805195,0
M00378,1124.08,0.14285714285714285,0,0.5,0.0,-908.1299999999999,-0.14285714285714285,0,0.5,0.0,375.53,0.0,1
M00379,0.0,0.0,0,0.0,0.0,605.78,0.0,1,1.0,1.0,605.78,0.0,1
M00380,148.38,0.0,0,0.0,0.0,-528.3299999999999,0.0,-1,0.0,0.0,121.44999999999999,0.0,1
M00381,-814.11,0.0,1,0.0,0.0,166.67999999999998,0.0,0,0.0,0.0,307.15999999999997,0.0,1
M00382,284.37000000000006,0.0,26,0.0,0.5,-349.77000000000004,0.0,-1,0.0,0.5,225.82,0.0,25
M00383,574.19,0.0,6,0.5,0.5,-361.76,0.0,-1,0.5,0.5,288.23,0.0,6
M00384,174.29,0.0,0,0.0,0.0,-124.22,0.0,0,0.0,0.0,50.07,0.0,1
M00385,-40.980000000000004,0.0,0,0.0,0.0,268.72999999999996,0.0,0,0.0,0.0,389.28,0.0,2
M00386,-143.5,0.0,0,0.0,0.0,-26.860000000000014,0.0,0,0.5,0.0,825.74,0.0,1
M00387,197.42000000000007,0.0,0,0.0,0.0,-157.85000000000005,0.0,0,0.0,0.0,187.22,0.0,2
M00388,-519.1499999999999,0.0,0,0.0,0.0,311.9799999999999,0.2,0,0.0,0.0,589.55,0.2,0
M00389,1293.4100000000003,-0.06526315789473683,-1,0.0,0.0,-603.5700000000002,0.07999999999999999,0,0.0,0.0,2887.69,0.12,2
M00390,-140.86,0.0,0,0.5,0.0,-66.39,0.0,-1,0.5,0.0,0.0,0.0,0
M00391,361.3099999999995,0.01121794871794872,0,0.0,0.0,479.7600000000002,-0.042499999999999996,0,0.0,0.0,5544.91,0.02,1
M00392,-3.8599999999999994,0.0,-1,0.0,0.0,367.21999999999997,0.0,0,0.0,0.0,457.95,0.0,0
M00393,566.23,0.14285714285714285,1,0.0,0.0,345.95000000000005,-0.14285714285714285,0,0.0,0.0,1000.98,0.0,5
M00394,-744.0900000000001,0.060000000000000005,14,0.0,0.5,1325.8600000000001,0.07391304347826086,-1,0.5,0.5,2930.78,0.17391304347826086,15
M00395,66.69000000000005,0.06666666666666667,0,0.0,0.0,1286.9699999999998,-0.06666666666666667,0,0.0,0.0,3987.9,0.0,0
M00396,-78.33000000000001,0.0,0,0.0,0.0,486.34999999999997,0.1111111111111111,0,0.0,0.0,605.79,0.1111111111111111,0
M00397,271.05,0.0,0,1.0,1.0,178.26,0.0,1,0.5,0.0,449.31,0.0,1
M00398,-444.08000000000004,0.3,-1,1.0,0.0,123.88000000000001,-0.5,0,0.0,0.0,190.77,0.0,1
M00399,-787.2800000000001,0.5,26,0.5,0.5,123.89999999999999,-0.5,0,0.0,0.5,196.57,0.0,27
M00400,265.6199999999999,-0.0031746031746031703,0,0.0,0.0,-624.1899999999996,0.0020671834625322974,0,0.0,0.0,4939.14,0.046511627906976744,0
M00401,-94.40000000000003,0.0,0,0.0,0.5,-341.94,0.0,-2,0.0,0.0,0.0,0.0,26
M00402,427.2800000000001,0.0,1,0.0,0.0,370.66999999999996,0.14285714285714285,0,0.0,0.0,1038.44,0.14285714285714285,1
M00403,-206.15000000000003,0.0,0,0.0,0.0,-93.45,0.0,0,0.0,0.0,0.0,0.0,1
M00404,0.0,0.0,0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
M00405,432.74000000000007,0.09090909090909091,6,0.5,0.5,-176.95000000000005,-0.09090909090909091,-1,0.5,0.5,360.87,0.0,6
M00406,-320.43,0.0,13,0.5,0.5,-121.82,0.0,-1,0.0,0.5,0.0,0.0,15
M00407,-336.93000000000006,0.0,0,0.0,0.0,766.98,0.0,0,0.0,0.0,874.96,0.0,1
M00408,8.490000000000009,0.0,25,0.0,0.5,-214.49,0.0,-1,0.0,0.5,0.0,0.0,25
M00409,101.69,0.0,0,0.0,0.0,362.14,0.0,2,0.5,0.0,600.16,0.0,2
M00410,-3448.5899999999997,0.08835758835758836,0,0.0,0.0,1193.3600000000001,-0.07692307692307693,1,1.0,0.0,2936.09,0.038461538461538464,1
M00411,-99.08,0.0,0,0.5,0.0,77.91,0.0,-1,0.5,0.0,95.58,0.0,0
M00412,-254.39999999999986,0.0,4,0.6666666666666666,0.5,383.78999999999996,-0.013986013986013984,0,0.6666666666666666,0.5,1277.49,0.07692307692307693,4
M00413,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1
M00414,211.9,-0.5,0,0.0,0.0,-45.73000000000002,0.0,0,0.0,0.0,309.94,0.0,1
M00415,0.0,0.0,1,0.5,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,1
M00416,-64.69999999999982,0.14285714285714285,-1,0.0,0.0,159.42999999999984,-0.14285714285714285,0,0.0,0.0,2258.37,0.0,0
M00417,-2035.44,0.0,0,0.0,0.0,-237.21000000000004,0.0,0,0.0,0.0,407.5,0.0,0
M00418,-70.65000000000003,0.0,3,0.0,0.5,-66.96000000000001,0.0,1,0.0,0.5,200.66,0.0,6
M00419,136.3499999999999,0.0,0,0.5,0.0,408.21000000000004,0.18181818181818182,0,0.5,0.0,1103.02,0.18181818181818182,0
M00420,297.96000000000004,-0.055263157894736833,3,0.6666666666666666,0.5,-361.3899999999999,0.055263157894736833,-1,0.5,0.5,2051.27,0.10526315789473684,4
M00421,600.2800000000002,0.06896551724137931,0,0.0,0.0,-1498.28,-0.06896551724137931,0,0.0,0.0,1523.3700000000001,0.0,1
M00422,0.0,0.0,0,0.0,0.0,1757.6,0.0,0,1.0,1.0,1757.6,0.0,0
M00423,-149.42,0.0,0,0.0,0.0,44.68,0.0,0,0.0,0.0,44.68,0.0,0
M00424,214.03,0.0,0,0.0,0.0,-69.35,0.0,0,0.0,0.0,144.68,0.0,0
M00425,240.73000000000002,0.0,0,0.5,0.0,-731.3,0.0,0,0.0,0.0,788.23,0.0,1
M00426,1015.9099999999999,-0.015090543259557339,0,0.0,0.0,-1434.8100000000004,-0.040465012295998214,1,0.5,0.0,6617.73,0.015873015873015872,1
M00427,797.0,0.08333333333333333,0,0.0,0.0,-858.46,-0.08333333333333333,0,0.0,0.0,194.31,0.0,1
M00428,-130.06999999999994,0.0,0,0.0,0.0,-128.81000000000006,0.0,1,0.0,0.0,185.76999999999998,0.0,3
M00429,0.0,0.0,0,0.0,0.0,28034.92,0.038461538461538464,1,1.0,1.0,28034.92,0.038461538461538464,1
M00430,-10.659999999999968,0.1,4,0.5,0.5,-682.25,-0.1,-1,0.5,0.5,328.89,0.0,4
M00431,-65.12,0.0,1,0.0,0.0,422.55,0.3333333333333333,-1,0.0,0.0,422.55,0.3333333333333333,2
M00432,-67.31000000000003,0.0,0,0.0,0.0,643.1500000000001,0.0,0,0.0,0.0,791.48,0.0,1
M00433,-612.1000000000001,0.0,0,0.0,0.0,428.8600000000001,0.15384615384615385,0,0.0,0.0,1618.72,0.15384615384615385,0
M00434,-3.079999999999984,0.0,0,0.0,0.0,90.09000000000003,0.0,0,0.0,0.0,539.6800000000001,0.0,2
M00435,-11.449999999999818,0.13333333333333333,0,0.0,0.0,-266.3299999999999,-0.13333333333333333,1,0.5,0.0,1132.64,0.0,2
M00436,0.0,0.0,1,1.0,1.0,260.36,0.3333333333333333,0,0.0,0.0,260.36,0.3333333333333333,1
M00437,-12.31,0.0,6,0.5,0.5,119.15,0.0,-2,0.5,0.5,119.15,0.0,6
M00438,-2.1499999999999773,0.0,6,0.0,0.5,-275.66,0.0,-1,0.0,0.5,0.0,0.0,6
M00439,93.69999999999999,0.0,4,0.0,0.5,562.3499999999999,0.16666666666666666,2,0.0,0.5,788.5699999999999,0.16666666666666666,6
M00440,311.6099999999999,0.05555555555555555,0,0.0,0.0,629.0699999999999,0.06349206349206349,0,0.0,0.0,1625.1299999999999,0.2857142857142857,1
M00441,-2573.31,0.0,0,0.0,0.0,88.72,0.16666666666666666,0,0.5,0.0,286.44,0.16666666666666666,2
M00442,0.0,0.0,0,0.0,0.0,25693.36,0.05813953488372093,0,1.0,1.0,25693.36,0.05813953488372093,0
M00443,154.24,0.0,15,1.0,1.0,1147.0,0.0,0,0.0,0.5,1301.24,0.0,15
M00444,341.15999999999997,0.0,3,0.0,1.0,-377.52,0.0,0,0.0,0.0,33.45,0.0,3
M00445,-431.85999999999996,0.0,0,0.0,0.0,-12.9,0.0,0,0.0,0.0,11.08,0.0,0
M00446,-1879.03,0.2457142857142857,0,0.0,0.0,2499.8199999999997,-0.15527950310559005,0,0.0,0.0,3048.04,0.13043478260869565,1
M00447,-712.1099999999999,-0.027777777777777776,0,0.0,0.0,-340.8700000000001,0.011111111111111113,-1,0.0,0.0,1679.75,0.06666666666666667,1
M00448,-743.11,0.0,0,0.0,0.0,121.55,0.0,0,0.0,0.0,121.55,0.0,1
M00449,-293.71000000000004,-0.07023411371237456,0,0.0,0.0,-294.4399999999996,0.031314699792960664,0,0.0,0.0,5987.7300000000005,0.08928571428571429,0
M00450,-421.09000000000003,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1
