settlement_id,merchant_id,settlement_account_id,amount,timestamp
S00000440,M0056,SA0457,4404.28,2026-03-17 21:00:00
S00000441,M0056,SA0457,6745.98,2026-03-20 14:00:00
S00000442,M0057,SA0289,2853.28,2026-02-03 09:00:00
S00000443,M0057,SA0289,152.9,2026-02-12 11:00:00
S00000444,M0057,SA0289,3179.66,2026-02-15 19:00:00
S00000445,M0057,SA0289,632.61,2026-02-21 16:00:00
S00000446,M0057,SA0289,807.81,2026-03-05 18:00:00
S00000447,M0057,SA0289,693.89,2026-03-11 06:00:00
S00000448,M0057,SA0289,3572.26,2026-03-17 22:00:00
S00000449,M0057,SA0289,531.47,2026-03-26 13:00:00
S00000450,M0057,SA0289,1109.4,2026-04-01 08:00:00
S00000451,M0058,SA0566,4284.59,2026-01-07 06:00:00
S00000452,M0058,SA0566,1920.4,2026-01-10 07:00:00
S00000453,M0058,SA0566,123.31,2026-01-19 11:00:00
S00000454,M0058,SA0566,1320.13,2026-01-22 15:00:00
S00000455,M0058,SA0566,140.95,2026-02-03 09:00:00
S00000456,M0058,SA0566,651.97,2026-03-02 17:00:00
S00000457,M0058,SA0566,1376.51,2026-03-05 20:00:00
S00000458,M0058,SA0566,1793.02,2026-03-14 18:00:00
S00000459,M0058,SA0566,1367.85,2026-03-26 21:00:00
S00000460,M0059,SA0358,1371.41,2026-02-06 12:00:00
S00000461,M0059,SA0358,873.79,2026-02-16 03:00:00
S00000462,M0059,SA0358,1043.55,2026-02-19 01:00:00
S00000463,M0059,SA0358,3280.73,2026-04-01 15:00:00
S00000464,M0060,SA0495,748.42,2026-01-13 07:00:00
S00000465,M0060,SA0495,946.45,2026-03-12 01:00:00
S00000466,M0060,SA0495,365.74,2026-03-30 01:00:00
S00000467,M0061,SA0460,2191.68,2026-01-16 21:00:00
S00000468,M0061,SA0460,5801.26,2026-01-25 15:00:00
S00000469,M0061,SA0460,1396.28,2026-01-28 08:00:00
S00000470,M0061,SA0460,2653.9,2026-01-31 20:00:00
S00000471,M0061,SA0460,5167.77,2026-02-09 04:00:00
S00000472,M0061,SA0460,2617.27,2026-02-18 21:00:00
S00000473,M0061,SA0460,2346.54,2026-02-24 18:00:00
S00000474,M0061,SA0460,1200.33,2026-03-09 01:00:00
S00000475,M0061,SA0460,5172.34,2026-03-11 17:00:00
S00000476,M0061,SA0460,1356.33,2026-03-14 17:00:00
S00000477,M0061,SA0460,1588.24,2026-03-20 21:00:00
S00000478,M0061,SA0460,1431.19,2026-03-26 12:00:00
S00000479,M0061,SA0460,5621.01,2026-03-29 20:00:00
S00000480,M0062,SA0349,489.45,2026-01-04 21:00:00
S00000481,M0062,SA0349,933.59,2026-01-26 00:00:00
S00000482,M0062,SA0349,340.37,2026-01-31 18:00:00
S00000483,M0062,SA0349,402.49,2026-03-14 04:00:00
S00000484,M0062,SA0349,1701.61,2026-03-17 05:00:00
S00000485,M0063,SA0088,1354.91,2026-01-10 19:00:00
S00000486,M0063,SA0088,1465.71,2026-04-02 03:00:00
S00000487,M0064,SA0220,1999.75,2026-01-16 22:00:00
S00000488,M0064,SA0220,29432.01,2026-03-02 10:00:00
S00000489,M0064,SA0220,1029.48,2026-03-23 05:00:00
S00000490,M0065,SA0704,4355.81,2026-01-08 00:00:00
S00000491,M0065,SA0704,4529.49,2026-01-10 05:00:00
S00000492,M0065,SA0704,5216.9,2026-01-13 19:00:00
S00000493,M0065,SA0704,20159.89,2026-01-19 16:00:00
S00000494,M0065,SA0704,9833.67,2026-01-22 06:00:00
S00000495,M0065,SA0704,17713.8,2026-02-12 09:00:00
S00000496,M0065,SA0704,12816.6,2026-02-15 23:00:00
S00000497,M0065,SA0704,14270.33,2026-02-18 23:00:00
S00000498,M0065,SA0704,11503.81,2026-02-21 06:00:00
S00000499,M0065,SA0704,5133.79,2026-03-08 11:00:00
S00000500,M0065,SA0704,5708.32,2026-03-17 06:00:00
S00000501,M0065,SA0704,11762.33,2026-03-29 15:00:00
S00000502,M0065,SA0704,35776.66,2026-04-02 01:00:00
S00000503,M0066,SA0391,209.62,2026-01-05 03:00:00
S00000504,M0066,SA0391,313.0,2026-01-10 06:00:00
S00000505,M0066,SA0391,207.25,2026-01-13 23:00:00
S00000506,M0066,SA0391,2506.48,2026-01-22 21:00:00
S00000507,M0066,SA0391,529.64,2026-01-28 12:00:00
S00000508,M0066,SA0391,779.68,2026-02-09 17:00:00
S00000509,M0066,SA0391,1198.82,2026-02-19 03:00:00
S00000510,M0066,SA0391,262.22,2026-02-27 20:00:00
S00000511,M0066,SA0391,1087.51,2026-03-02 15:00:00
S00000512,M0066,SA0391,173.78,2026-03-08 07:00:00
S00000513,M0066,SA0391,2297.34,2026-03-18 02:00:00
S00000514,M0066,SA0391,3649.23,2026-03-24 00:00:00
S00000515,M0067,SA0478,274.28,2026-01-16 12:00:00
S00000516,M0067,SA0478,689.33,2026-01-28 18:00:00
S00000517,M0067,SA0478,2120.45,2026-01-31 04:00:00
S00000518,M0067,SA0478,594.82,2026-02-24 04:00:00
S00000519,M0067,SA0478,345.24,2026-03-14 12:00:00
S00000520,M0067,SA0478,1301.56,2026-03-17 09:00:00
S00000521,M0068,SA0194,599.79,2026-01-25 07:00:00
S00000522,M0068,SA0194,894.6,2026-03-14 11:00:00
S00000523,M0068,SA0194,1304.64,2026-03-21 02:00:00
S00000524,M0069,SA0441,1409.82,2026-01-04 19:00:00
S00000525,M0069,SA0441,1760.49,2026-01-19 05:00:00
S00000526,M0069,SA0441,4451.98,2026-01-31 06:00:00
S00000527,M0069,SA0441,458.26,2026-02-18 06:00:00
S00000528,M0069,SA0441,656.51,2026-02-24 08:00:00
S00000529,M0069,SA0441,2598.84,2026-02-27 10:00:00
S00000530,M0069,SA0441,580.32,2026-03-02 23:00:00
S00000531,M0069,SA0441,952.35,2026-03-05 11:00:00
S00000532,M0069,SA0441,1034.35,2026-03-09 02:00:00
S00000533,M0069,SA0441,2937.96,2026-03-14 06:00:00
S00000534,M0070,SA0366,229.64,2026-02-27 21:00:00
S00000535,M0071,SA0165,4353.97,2026-01-04 15:00:00
S00000536,M0071,SA0165,11665.83,2026-01-07 09:00:00
S00000537,M0071,SA0165,7313.14,2026-01-10 18:00:00
S00000538,M0071,SA0165,2785.68,2026-01-16 19:00:00
S00000539,M0071,SA0165,4244.25,2026-01-19 12:00:00
S00000540,M0071,SA0165,6494.67,2026-01-22 16:00:00
S00000541,M0071,SA0165,5613.7,2026-02-06 13:00:00
S00000542,M0071,SA0165,1465.09,2026-02-12 15:00:00
S00000543,M0071,SA0165,4954.44,2026-02-15 06:00:00
S00000544,M0071,SA0165,23869.81,2026-02-18 17:00:00
S00000545,M0071,SA0165,18188.5,2026-02-21 17:00:00
S00000546,M0071,SA0165,16471.43,2026-03-02 22:00:00
S00000547,M0071,SA0165,7008.75,2026-03-05 14:00:00
S00000548,M0071,SA0165,8172.22,2026-03-08 21:00:00
S00000549,M0071,SA0165,3139.07,2026-03-11 06:00:00
S00000550,M0071,SA0165,12646.85,2026-03-17 04:00:00
S00000551,M0071,SA0165,1503.2,2026-03-23 07:00:00
S00000552,M0071,SA0165,17667.92,2026-03-26 23:00:00
S00000553,M0071,SA0165,7579.94,2026-03-29 06:00:00
S00000554,M0072,SA0110,301.8,2026-01-25 21:00:00
S00000555,M0072,SA0110,180.29,2026-02-15 17:00:00
S00000556,M0073,SA0297,770.8,2026-03-20 07:00:00
S00000557,M0073,SA0297,1794.33,2026-04-01 20:00:00
S00000558,M0074,SA0425,24270.51,2026-01-13 11:00:00
S00000559,M0074,SA0425,5107.71,2026-01-25 06:00:00
S00000560,M0074,SA0425,4437.03,2026-02-18 08:00:00
S00000561,M0074,SA0425,5501.4,2026-03-08 16:00:00
S00000562,M0075,SA0211,4739.57,2026-01-04 07:00:00
S00000563,M0075,SA0211,4149.91,2026-01-07 06:00:00
S00000564,M0075,SA0211,6005.02,2026-01-11 00:00:00
S00000565,M0075,SA0211,5936.04,2026-01-13 09:00:00
S00000566,M0075,SA0211,311.46,2026-01-16 17:00:00
S00000567,M0075,SA0211,7506.34,2026-01-19 13:00:00
S00000568,M0075,SA0211,3438.75,2026-01-22 19:00:00
S00000569,M0075,SA0211,1075.42,2026-01-25 15:00:00
S00000570,M0075,SA0211,3347.64,2026-01-28 05:00:00
S00000571,M0075,SA0211,7821.46,2026-01-31 07:00:00
S00000572,M0075,SA0211,3688.27,2026-02-04 02:00:00
S00000573,M0075,SA0211,1741.15,2026-02-06 05:00:00
S00000574,M0075,SA0211,5009.96,2026-02-09 12:00:00
S00000575,M0075,SA0211,781.3,2026-02-12 09:00:00
S00000576,M0075,SA0211,1431.34,2026-02-16 03:00:00
S00000577,M0075,SA0211,1637.04,2026-02-18 22:00:00
S00000578,M0075,SA0211,4736.74,2026-02-21 22:00:00
S00000579,M0075,SA0211,5671.35,2026-02-24 09:00:00
S00000580,M0075,SA0211,562.1,2026-02-27 17:00:00
S00000581,M0075,SA0211,2219.18,2026-03-03 03:00:00
S00000582,M0075,SA0211,8182.52,2026-03-05 14:00:00
S00000583,M0075,SA0211,7315.07,2026-03-08 07:00:00
S00000584,M0075,SA0211,3112.0,2026-03-11 23:00:00
S00000585,M0075,SA0211,1103.15,2026-03-14 06:00:00
S00000586,M0075,SA0211,2107.74,2026-03-17 23:00:00
S00000587,M0075,SA0211,3122.32,2026-03-20 12:00:00
S00000588,M0075,SA0211,1290.19,2026-03-23 04:00:00
S00000589,M0075,SA0211,7550.53,2026-03-26 13:00:00
S00000590,M0075,SA0211,3299.42,2026-03-29 05:00:00
S00000591,M0075,SA0211,5689.72,2026-04-01 19:00:00
S00000592,M0076,SA0184,3471.09,2026-01-07 14:00:00
S00000593,M0076,SA0184,1543.65,2026-01-10 08:00:00
S00000594,M0076,SA0184,1247.92,2026-01-13 14:00:00
S00000595,M0076,SA0184,2390.98,2026-01-19 22:00:00
S00000596,M0076,SA0184,2159.06,2026-01-22 13:00:00
S00000597,M0076,SA0184,2070.77,2026-01-25 18:00:00
S00000598,M0076,SA0184,3861.45,2026-01-28 11:00:00
S00000599,M0076,SA0184,390.41,2026-01-31 08:00:00
S00000600,M0076,SA0184,1292.82,2026-02-03 07:00:00
S00000601,M0076,SA0184,488.95,2026-02-07 02:00:00
S00000602,M0076,SA0184,5562.63,2026-02-09 16:00:00
S00000603,M0076,SA0184,1191.46,2026-02-12 14:00:00
S00000604,M0076,SA0184,2106.61,2026-02-15 16:00:00
S00000605,M0076,SA0184,4676.78,2026-02-19 02:00:00
S00000606,M0076,SA0184,2743.66,2026-02-24 08:00:00
S00000607,M0076,SA0184,3393.85,2026-02-27 08:00:00
S00000608,M0076,SA0184,636.01,2026-03-02 04:00:00
S00000609,M0076,SA0184,1564.72,2026-03-05 10:00:00
S00000610,M0076,SA0184,1206.39,2026-03-09 01:00:00
S00000611,M0076,SA0184,1555.76,2026-03-15 02:00:00
S00000612,M0076,SA0184,5750.57,2026-03-17 22:00:00
S00000613,M0076,SA0184,9816.91,2026-03-20 13:00:00
S00000614,M0076,SA0184,1203.7,2026-03-23 06:00:00
S00000615,M0076,SA0184,8359.93,2026-03-29 12:00:00
S00000616,M0076,SA0184,5459.71,2026-04-01 21:00:00
S00000617,M0077,SA0203,5204.03,2026-01-10 13:00:00
S00000618,M0077,SA0203,1753.82,2026-01-29 03:00:00
S00000619,M0077,SA0203,7924.87,2026-01-31 10:00:00
S00000620,M0077,SA0203,1042.67,2026-02-12 12:00:00
S00000621,M0077,SA0203,3136.69,2026-02-21 12:00:00
S00000622,M0077,SA0203,773.81,2026-02-27 15:00:00
S00000623,M0077,SA0203,1719.2,2026-03-02 07:00:00
S00000624,M0077,SA0203,1321.68,2026-03-09 02:00:00
S00000625,M0077,SA0203,1865.92,2026-03-17 17:00:00
S00000626,M0077,SA0203,932.12,2026-03-20 07:00:00
S00000627,M0077,SA0203,985.62,2026-03-26 07:00:00
S00000628,M0077,SA0203,2011.68,2026-04-02 01:00:00
S00000629,M0078,SA0221,5589.49,2026-01-04 19:00:00
S00000630,M0078,SA0221,5661.45,2026-01-25 16:00:00
S00000631,M0078,SA0221,1072.58,2026-01-28 13:00:00
S00000632,M0078,SA0221,3489.79,2026-01-31 13:00:00
S00000633,M0078,SA0221,2260.17,2026-02-06 05:00:00
S00000634,M0078,SA0221,16200.0,2026-02-12 10:00:00
S00000635,M0078,SA0221,3929.75,2026-02-21 07:00:00
S00000636,M0078,SA0221,2159.1,2026-03-02 17:00:00
S00000637,M0078,SA0221,9975.39,2026-03-17 06:00:00
S00000638,M0078,SA0221,2968.47,2026-04-01 10:00:00
S00000639,M0079,SA0177,801.04,2026-01-13 10:00:00
S00000640,M0080,SA0375,7410.56,2026-01-07 21:00:00
S00000641,M0080,SA0375,1350.77,2026-01-13 10:00:00
S00000642,M0080,SA0375,2731.81,2026-01-17 01:00:00
S00000643,M0080,SA0375,8552.53,2026-01-28 19:00:00
S00000644,M0080,SA0375,1434.67,2026-02-04 02:00:00
S00000645,M0080,SA0375,1249.06,2026-02-06 20:00:00
S00000646,M0080,SA0375,3386.04,2026-02-09 10:00:00
S00000647,M0080,SA0375,3833.01,2026-02-16 01:00:00
S00000648,M0080,SA0375,6898.65,2026-02-27 19:00:00
S00000649,M0080,SA0375,7821.14,2026-03-14 08:00:00
S00000650,M0080,SA0375,4728.36,2026-03-18 02:00:00
S00000651,M0081,SA0352,2945.78,2026-03-20 22:00:00
S00000652,M0082,SA0122,257.99,2026-01-04 08:00:00
S00000653,M0082,SA0122,177.95,2026-01-10 11:00:00
S00000654,M0082,SA0122,202.76,2026-02-06 21:00:00
S00000655,M0082,SA0122,1228.16,2026-03-14 17:00:00
S00000656,M0083,SA0409,855.06,2026-01-04 17:00:00
S00000657,M0083,SA0409,992.99,2026-01-16 22:00:00
S00000658,M0083,SA0409,1106.25,2026-01-28 09:00:00
S00000659,M0083,SA0409,2330.13,2026-02-12 05:00:00
S00000660,M0083,SA0409,621.22,2026-02-21 17:00:00
S00000661,M0083,SA0409,1943.8,2026-02-24 04:00:00
S00000662,M0083,SA0409,6573.34,2026-03-02 12:00:00
S00000663,M0083,SA0409,2382.27,2026-03-05 06:00:00
S00000664,M0083,SA0409,1276.94,2026-03-11 14:00:00
S00000665,M0083,SA0409,2144.22,2026-03-17 10:00:00
S00000666,M0083,SA0409,4384.31,2026-03-20 21:00:00
S00000667,M0084,SA0722,4679.11,2026-01-10 04:00:00
S00000668,M0084,SA0722,5662.16,2026-01-13 12:00:00
S00000669,M0084,SA0722,1372.89,2026-01-23 00:00:00
S00000670,M0084,SA0722,2039.3,2026-01-31 12:00:00
S00000671,M0084,SA0722,1306.5,2026-02-21 04:00:00
S00000672,M0084,SA0722,2580.86,2026-03-05 13:00:00
S00000673,M0084,SA0722,6843.11,2026-03-23 06:00:00
S00000674,M0085,SA0560,1703.65,2026-01-11 01:00:00
S00000675,M0085,SA0560,731.44,2026-01-13 07:00:00
S00000676,M0085,SA0560,2463.58,2026-01-16 11:00:00
S00000677,M0085,SA0560,1165.52,2026-01-19 11:00:00
S00000678,M0085,SA0560,4901.34,2026-01-23 02:00:00
S00000679,M0085,SA0560,2527.93,2026-02-01 02:00:00
S00000680,M0085,SA0560,4776.68,2026-02-12 18:00:00
S00000681,M0085,SA0560,450.28,2026-02-18 06:00:00
S00000682,M0085,SA0560,674.9,2026-02-21 11:00:00
S00000683,M0085,SA0560,2298.91,2026-02-24 04:00:00
S00000684,M0085,SA0560,3697.91,2026-03-05 07:00:00
S00000685,M0085,SA0560,1035.8,2026-03-11 04:00:00
S00000686,M0085,SA0560,2917.7,2026-03-17 13:00:00
S00000687,M0085,SA0560,880.08,2026-03-23 14:00:00
S00000688,M0085,SA0560,5019.01,2026-04-01 13:00:00
S00000689,M0086,SA0336,646.46,2026-03-29 15:00:00
S00000690,M0087,SA0231,1479.94,2026-01-07 13:00:00
S00000691,M0087,SA0231,5893.69,2026-01-10 18:00:00
S00000692,M0087,SA0231,2990.61,2026-01-20 02:00:00
S00000693,M0087,SA0231,5168.9,2026-01-25 13:00:00
S00000694,M0087,SA0231,21115.81,2026-02-06 20:00:00
S00000695,M0087,SA0231,1221.27,2026-02-12 23:00:00
S00000696,M0087,SA0231,18830.22,2026-03-02 12:00:00
S00000697,M0087,SA0231,3798.33,2026-03-24 02:00:00
S00000698,M0087,SA0231,4883.45,2026-04-01 06:00:00
S00000699,M0088,SA0265,446.63,2026-01-04 18:00:00
S00000700,M0088,SA0265,215.82,2026-02-21 20:00:00
S00000701,M0089,SA0530,20278.2,2026-01-10 07:00:00
S00000702,M0089,SA0530,1196.67,2026-01-31 12:00:00
S00000703,M0089,SA0530,3629.05,2026-02-06 08:00:00
S00000704,M0089,SA0530,5587.68,2026-02-15 14:00:00
S00000705,M0089,SA0530,4993.51,2026-02-24 13:00:00
S00000706,M0089,SA0530,7967.78,2026-03-20 16:00:00
S00000707,M0090,SA0022,648.27,2026-01-16 17:00:00
S00000708,M0090,SA0022,509.51,2026-01-22 13:00:00
S00000709,M0090,SA0022,349.6,2026-01-28 18:00:00
S00000710,M0090,SA0022,923.38,2026-02-04 00:00:00
S00000711,M0090,SA0022,542.87,2026-02-12 23:00:00
S00000712,M0090,SA0022,796.32,2026-02-18 07:00:00
S00000713,M0090,SA0022,5045.91,2026-02-24 09:00:00
S00000714,M0090,SA0022,825.36,2026-02-28 03:00:00
S00000715,M0090,SA0022,446.14,2026-03-06 03:00:00
S00000716,M0090,SA0022,1314.79,2026-03-23 10:00:00
S00000717,M0090,SA0022,795.23,2026-03-26 08:00:00
S00000718,M0090,SA0022,618.03,2026-03-29 10:00:00
S00000719,M0091,SA0583,758.92,2026-03-26 10:00:00
S00000720,M0092,SA0012,7316.22,2026-01-07 12:00:00
S00000721,M0092,SA0012,7765.27,2026-01-16 23:00:00
S00000722,M0092,SA0012,6706.86,2026-01-19 09:00:00
S00000723,M0092,SA0012,6031.89,2026-01-22 05:00:00
S00000724,M0092,SA0012,709.85,2026-01-31 21:00:00
S00000725,M0092,SA0012,1336.78,2026-02-03 05:00:00
S00000726,M0092,SA0012,1225.01,2026-02-09 12:00:00
S00000727,M0092,SA0012,15327.24,2026-02-24 12:00:00
S00000728,M0092,SA0012,3955.79,2026-02-28 02:00:00
S00000729,M0092,SA0012,1342.55,2026-03-02 16:00:00
S00000730,M0092,SA0012,6504.0,2026-03-05 06:00:00
S00000731,M0092,SA0012,3549.73,2026-03-26 15:00:00
S00000732,M0093,SA0012,6228.44,2026-01-10 06:00:00
S00000733,M0093,SA0012,1108.14,2026-01-13 07:00:00
S00000734,M0093,SA0012,721.2,2026-01-17 00:00:00
S00000735,M0093,SA0012,733.32,2026-03-02 21:00:00
S00000736,M0093,SA0012,1503.38,2026-03-08 06:00:00
S00000737,M0093,SA0012,1081.67,2026-03-17 15:00:00
S00000738,M0093,SA0012,332.64,2026-03-20 20:00:00
S00000739,M0093,SA0012,762.27,2026-04-01 22:00:00
S00000740,M0094,SA0470,165.55,2026-01-25 15:00:00
S00000741,M0094,SA0470,298.07,2026-02-19 02:00:00
S00000742,M0094,SA0470,337.52,2026-03-11 04:00:00
S00000743,M0095,SA0697,883.77,2026-01-13 13:00:00
S00000744,M0095,SA0697,1068.13,2026-02-07 02:00:00
S00000745,M0095,SA0697,4639.57,2026-03-12 03:00:00
S00000746,M0095,SA0697,2569.1,2026-03-23 04:00:00
S00000747,M0095,SA0697,3439.5,2026-04-01 07:00:00
S00000748,M0096,SA0313,35711.14,2026-01-04 05:00:00
S00000749,M0096,SA0313,8250.01,2026-01-14 03:00:00
S00000750,M0096,SA0313,4425.51,2026-01-19 10:00:00
S00000751,M0096,SA0313,1322.62,2026-01-22 22:00:00
S00000752,M0096,SA0313,5690.58,2026-02-03 09:00:00
S00000753,M0096,SA0313,5433.48,2026-02-22 01:00:00
S00000754,M0096,SA0313,5373.29,2026-02-24 09:00:00
S00000755,M0096,SA0313,10955.25,2026-02-28 03:00:00
S00000756,M0097,SA0191,357.07,2026-03-02 09:00:00
S00000757,M0097,SA0191,500.45,2026-03-17 16:00:00
S00000758,M0097,SA0191,226.95,2026-03-23 14:00:00
S00000759,M0098,SA0185,5474.72,2026-01-07 13:00:00
S00000760,M0098,SA0185,903.01,2026-01-13 07:00:00
S00000761,M0098,SA0185,1313.63,2026-01-16 21:00:00
S00000762,M0098,SA0185,1081.2,2026-01-22 07:00:00
S00000763,M0098,SA0185,2632.88,2026-01-29 03:00:00
S00000764,M0098,SA0185,157.03,2026-02-04 03:00:00
S00000765,M0098,SA0185,722.73,2026-02-21 12:00:00
S00000766,M0098,SA0185,1310.64,2026-03-05 15:00:00
S00000767,M0098,SA0185,1170.46,2026-03-14 19:00:00
S00000768,M0098,SA0185,2289.25,2026-03-20 16:00:00
S00000769,M0098,SA0185,567.09,2026-03-26 20:00:00
S00000770,M0098,SA0185,2721.41,2026-03-30 02:00:00
S00000771,M0098,SA0185,10052.11,2026-04-02 03:00:00
S00000772,M0099,SA0178,563.99,2026-01-31 05:00:00
S00000773,M0099,SA0178,664.92,2026-02-03 08:00:00
S00000774,M0099,SA0178,641.16,2026-03-08 14:00:00
S00000775,M0099,SA0178,440.87,2026-03-23 23:00:00
S00000776,M0099,SA0178,521.64,2026-03-26 16:00:00
S00000777,M0100,SA0559,767.57,2026-01-05 01:00:00
S00000778,M0100,SA0559,1752.51,2026-01-08 01:00:00
S00000779,M0100,SA0559,819.47,2026-01-19 12:00:00
S00000780,M0100,SA0559,1902.15,2026-01-28 21:00:00
S00000781,M0100,SA0559,2080.18,2026-03-08 21:00:00
S00000782,M0100,SA0559,5733.83,2026-03-17 08:00:00
S00000783,M0101,SA0008,1972.27,2026-01-07 19:00:00
S00000784,M0101,SA0008,4622.41,2026-01-10 21:00:00
S00000785,M0101,SA0008,2101.54,2026-01-13 18:00:00
S00000786,M0101,SA0008,1846.75,2026-01-17 01:00:00
S00000787,M0101,SA0008,2786.35,2026-01-19 20:00:00
S00000788,M0101,SA0008,7628.61,2026-01-22 21:00:00
S00000789,M0101,SA0008,4923.95,2026-01-25 23:00:00
S00000790,M0101,SA0008,3912.19,2026-01-28 16:00:00
S00000791,M0101,SA0008,1173.66,2026-01-31 18:00:00
S00000792,M0101,SA0008,1042.5,2026-02-10 03:00:00
S00000793,M0101,SA0008,24912.87,2026-02-12 06:00:00
S00000794,M0101,SA0008,9805.73,2026-02-15 05:00:00
S00000795,M0101,SA0008,5923.79,2026-02-18 11:00:00
S00000796,M0101,SA0008,586.47,2026-02-21 09:00:00
S00000797,M0101,SA0008,4173.5,2026-02-27 14:00:00
S00000798,M0101,SA0008,5051.19,2026-03-02 23:00:00
S00000799,M0101,SA0008,6253.11,2026-03-05 07:00:00
S00000800,M0101,SA0008,2176.87,2026-03-09 00:00:00
S00000801,M0101,SA0008,11141.66,2026-03-14 10:00:00
S00000802,M0101,SA0008,2308.4,2026-03-17 12:00:00
S00000803,M0101,SA0008,1859.86,2026-03-20 04:00:00
S00000804,M0101,SA0008,3504.08,2026-03-23 09:00:00
S00000805,M0101,SA0008,1810.77,2026-03-26 23:00:00
S00000806,M0101,SA0008,11911.48,2026-04-01 19:00:00
S00000807,M0102,SA0104,3055.15,2026-01-13 12:00:00
S00000808,M0102,SA0104,1312.69,2026-01-17 00:00:00
S00000809,M0102,SA0104,1684.45,2026-01-19 21:00:00
S00000810,M0102,SA0104,6665.67,2026-02-03 17:00:00
S00000811,M0102,SA0104,3913.45,2026-02-19 00:00:00
S00000812,M0102,SA0104,924.01,2026-02-21 07:00:00
S00000813,M0102,SA0104,768.69,2026-03-02 11:00:00
S00000814,M0102,SA0104,3475.9,2026-03-11 19:00:00
S00000815,M0102,SA0104,1426.32,2026-04-01 10:00:00
S00000816,M0103,SA0441,1041.9,2026-01-28 08:00:00
S00000817,M0103,SA0441,1033.78,2026-01-31 16:00:00
S00000818,M0103,SA0441,673.15,2026-03-05 11:00:00
S00000819,M0104,SA0286,3434.63,2026-01-10 19:00:00
S00000820,M0104,SA0286,606.36,2026-01-16 06:00:00
S00000821,M0104,SA0286,2702.19,2026-01-22 06:00:00
S00000822,M0104,SA0286,3931.88,2026-01-26 00:00:00
S00000823,M0104,SA0286,4767.96,2026-02-21 16:00:00
S00000824,M0104,SA0286,2709.87,2026-02-24 16:00:00
S00000825,M0104,SA0286,2958.05,2026-03-05 08:00:00
S00000826,M0104,SA0286,2274.51,2026-03-08 08:00:00
S00000827,M0104,SA0286,7965.26,2026-03-18 00:00:00
S00000828,M0104,SA0286,1615.66,2026-03-20 10:00:00
S00000829,M0104,SA0286,1192.14,2026-03-23 15:00:00
S00000830,M0104,SA0286,1194.85,2026-03-29 20:00:00
S00000831,M0105,SA0527,2342.8,2026-01-10 18:00:00
S00000832,M0105,SA0527,6741.12,2026-01-16 11:00:00
S00000833,M0105,SA0527,4990.3,2026-01-19 17:00:00
S00000834,M0105,SA0527,11584.64,2026-02-12 04:00:00
S00000835,M0105,SA0527,6370.02,2026-03-21 00:00:00
S00000836,M0106,SA0102,616.08,2026-01-16 08:00:00
S00000837,M0106,SA0102,1972.55,2026-01-20 01:00:00
S00000838,M0106,SA0102,4308.41,2026-01-28 10:00:00
S00000839,M0106,SA0102,1234.13,2026-02-27 19:00:00
S00000840,M0106,SA0102,4147.23,2026-03-02 06:00:00
S00000841,M0107,SA0324,425.53,2026-01-04 20:00:00
S00000842,M0107,SA0324,570.73,2026-01-07 05:00:00
S00000843,M0107,SA0324,394.49,2026-01-10 23:00:00
S00000844,M0107,SA0324,1066.3,2026-02-06 23:00:00
S00000845,M0107,SA0324,623.18,2026-03-20 15:00:00
S00000846,M0108,SA0082,1470.35,2026-02-06 10:00:00
S00000847,M0108,SA0082,1455.73,2026-02-09 19:00:00
S00000848,M0109,SA0085,586.09,2026-01-07 10:00:00
S00000849,M0109,SA0085,546.64,2026-01-10 16:00:00
S00000850,M0109,SA0085,593.66,2026-01-17 02:00:00
S00000851,M0109,SA0085,406.5,2026-01-25 08:00:00
S00000852,M0109,SA0085,2264.77,2026-01-31 22:00:00
S00000853,M0109,SA0085,924.74,2026-02-15 08:00:00
S00000854,M0109,SA0085,924.93,2026-02-21 05:00:00
S00000855,M0109,SA0085,1329.13,2026-02-28 03:00:00
S00000856,M0109,SA0085,1692.93,2026-03-02 14:00:00
S00000857,M0109,SA0085,707.93,2026-03-08 06:00:00
S00000858,M0109,SA0085,1141.03,2026-03-26 06:00:00
S00000859,M0110,SA0005,1509.75,2026-01-10 10:00:00
S00000860,M0110,SA0005,1374.4,2026-01-13 08:00:00
S00000861,M0110,SA0005,1264.95,2026-04-01 11:00:00
S00000862,M0111,SA0597,350.07,2026-01-11 00:00:00
S00000863,M0111,SA0597,2319.47,2026-01-13 19:00:00
S00000864,M0111,SA0597,1542.47,2026-01-28 16:00:00
S00000865,M0111,SA0597,167.51,2026-01-31 09:00:00
S00000866,M0111,SA0597,1006.73,2026-02-03 20:00:00
S00000867,M0111,SA0597,989.41,2026-02-06 11:00:00
S00000868,M0111,SA0597,1050.07,2026-02-15 17:00:00
S00000869,M0111,SA0597,1860.7,2026-02-18 14:00:00
S00000870,M0111,SA0597,186.19,2026-03-17 15:00:00
S00000871,M0111,SA0597,632.68,2026-03-20 14:00:00
S00000872,M0112,SA0558,5643.01,2026-01-10 17:00:00
S00000873,M0112,SA0558,7030.14,2026-01-14 01:00:00
S00000874,M0112,SA0558,6284.31,2026-02-21 18:00:00
S00000875,M0112,SA0558,2033.06,2026-03-12 00:00:00
S00000876,M0112,SA0558,5153.07,2026-03-20 23:00:00
S00000877,M0113,SA0666,15351.56,2026-01-04 08:00:00
S00000878,M0113,SA0666,8091.49,2026-01-07 12:00:00
S00000879,M0113,SA0666,8047.32,2026-01-10 19:00:00
